"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/059659","10.1186/s13072-016-0106-0",2016-12-03,"HOXA repression is mediated by nucleoporin Nup93 assisted by its interactors Nup188 and Nup205","epigenetics and chromatin",NA,"J","ar",3,"Control"
"10.1101/059683","10.1016/j.neubiorev.2017.01.045",2017-02-03,"The neuropathological signature of bulbar-onset ALS: A systematic review","neuroscience and biobehavioral reviews",15,"J","re",7,"Control"
"10.1101/059733","10.1038/sdata.2016.114",2016-12-19,"Gene expression profiles and physiological data from mice fed resveratrol-enriched rice DJ526","scientific data",NA,"J","ar",5,"Control"
"10.1101/059741","10.1016/j.bpj.2017.03.011",2017-04-25,"NMRbox: A Resource for Biomolecular NMR Computation","biophysical journal",6,"J","ar",10,"Control"
"10.1101/059766","10.1038/ng.3819",2017-03-20,"Natural variation at the soybean J locus improves adaptation to the tropics and enhances yield","nature genetics",7,"J","ar",21,"Control"
"10.1101/059782","10.1073/pnas.1620761114",2017-05-09,"MTORC1 promotes proliferation of immature Schwann cells and myelin growth of differentiated Schwann cells","proceedings of the national academy of sciences of the united states of america",10,"J","ar",4,"Control"
"10.1101/059816","10.1111/1462-2920.13625",2016-11-21,"Eye of the Finch: characterization of the ocular microbiome of house finches in relation to mycoplasmal conjunctivitis","environmental microbiology",11,"J","ar",5,"Control"
"10.1101/059824","10.1093/jamia/ocw142",2016-09-28,"MeSHDD: Literature-based drug-drug similarity for drug repositioning","journal of the american medical informatics association",5,"J","ar",2,"Control"
"10.1101/059832","10.1186/s12915-016-0311-0",2016-10-06,"Generation of an integrated Hieracium genomic and transcriptomic resource enables exploration of small RNA pathways during apomixis initiation","bmc biology",NA,"J","ar",13,"Control"
"10.1101/059865","10.1371/journal.pcbi.1005221",2017-01-30,"An Asymmetrically Balanced Organization of Kinases versus Phosphatases across Eukaryotes Determines Their Distinct Impacts","plos computational biology",NA,"J","ar",5,"Control"
"10.1101/059915","10.1016/j.ecocom.2017.02.004",2017-04-15,"Sampling, sequencing and the SAD","ecological complexity",13,"J","ar",5,"Control"
"10.1101/059949","10.1128/mbio.00665-17",2017-08-23,"MERS-CoV accessory orfs play key role for infection and pathogenesis","mbio",NA,"J","ar",16,"Control"
"10.1101/059956","10.1186/s12918-017-0432-2",2017-05-04,"Parameter identifiability-based optimal observation remedy for biological networks","bmc systems biology",NA,"J","ar",2,"Control"
"10.1101/059980","10.1104/pp.17.00704",2017-12-07,"Loss of LOFSEP transcription factor function converts spikelet to leaf-like structures in rice","plant physiology",19,"J","ar",8,"Control"
"10.1101/060053","10.1007/s00792-017-0955-x",2017-09-21,"Prokaryotic assemblages in the maritime Antarctic Lake Limnopolar (Byers Peninsula, South Shetland Islands)","extremophiles",15,"J","ar",7,"Control"
"10.1101/060061","10.1093/gbe/evx175",2017-08-31,"Into the wild: Parallel transcriptomics of the Tsetse-Wigglesworthia Mutualism within Kenyan populations","genome biology and evolution",16,"J","ar",4,"Control"
"10.1101/060079","10.1073/pnas.1620140114",2017-03-15,"Tunable moire bands and strong correlations in small-twist-angle bilayer graphene","proceedings of the national academy of sciences of the united states of america",6,"J","ar",10,"Control"
"10.1101/060129","10.1186/s12859-016-1447-1",2017-02-15,"PRODIGEN: Visualizing the probability landscape of stochastic gene regulatory networks in state and time space","bmc bioinformatics",NA,"J","ar",5,"Control"
"10.1101/060137","10.1186/s12862-017-0878-2",2017-01-23,"Cryptic diversity, geographical endemism and allopolyploidy in NE Pacific seaweeds","bmc evolutionary biology",12,"J","ar",12,"Control"
"10.1101/060152","10.3389/fnmol.2016.00087",2016-09-23,"?Soldiers heart?: A genetic basis for elevated cardiovascular disease risk associated with post-traumatic stress disorder","frontiers in molecular neuroscience",NA,"J","ar",10,"Control"
"10.1101/060160","10.1534/g3.116.035634",2016-10-07,"A simplified strategy for introducing genetic variants into Drosophila compound autosome stocks","g3: genes, genomes, genetics",7,"J","ar",4,"Control"
"10.1101/060186","10.1101/gr.206060.116",2016-12-10,"A GC-rich sequence feature in the 3? UTR directs UPF1-dependent mRNA decay in mammalian cells","genome research",12,"J","ar",4,"Control"
"10.1101/060269","10.1063/1.4960403",2016-08-09,"Design and implementation of wireless dose logger network for radiological emergency decision support system","review of scientific instruments",NA,"J","ar",3,"Control"
"10.1101/060277","10.1093/bioinformatics/btw822",2017-01-06,"AFS: Identification and quantification of species composition by metagenomic sequencing","bioinformatics",3,"J","ar",9,"Control"
"10.1101/060327","10.1093/nar/gkx838",2017-09-15,"2-Fluoroarabinonucleic acid modification traps G-quadruplex and i-motif structures in human telomeric DNA","nucleic acids research",12,"J","ar",4,"Control"
"10.1101/060350","10.1080/15384101.2016.1261226",2016-12-08,"Exogenous expression of SAMHD1 inhibits proliferation and induces apoptosis in cutaneous T-cell lymphoma-derived HuT78 cells","cell cycle",10,"J","ar",4,"Control"
"10.1101/060368","10.1186/s13059-017-1240-0",2017-06-14,"Unexpected consequences: Exon skipping caused by CRISPR-generated mutations","genome biology",NA,"J","ar",2,"Control"
"10.1101/060467","10.3389/fnsys.2016.00094",2016-11-11,"Reward and behavioral factors contributing to the tonic activity of monkey pedunculopontine tegmental nucleus neurons during saccade tasks","frontiers in systems neuroscience",NA,"J","ar",2,"Control"
"10.1101/060483","10.1534/genetics.116.194696",2016-09-22,"Donor preference meets heterochromatin: Moonlighting activities of a recombinational enhancer in saccharomyces cerevisiae","genetics",10,"J","ar",2,"Control"
"10.1101/060517","10.1093/gbe/evw220",2016-09-08,"The genome as an evolutionary timepiece","genome biology and evolution",5,"J","ar",5,"Control"
"10.1101/060558","10.1016/j.bpj.2017.05.013",2017-06-21,"EPR Spectroscopy Targets Structural Changes in the E. coli Membrane Fusion CusB upon Cu(I) Binding","biophysical journal",9,"J","ar",4,"Control"
"10.1101/060665","10.1534/g3.116.036152",2017-02-09,"Genomics of compensatory adaptation in experimental populations of Aspergillus nidulans","g3: genes, genomes, genetics",10,"J","ar",4,"Control"
"10.1101/060715","10.1016/j.ydbio.2016.06.016",2016-07-15,"Developmentally regulated long non-coding RNAs in Xenopus tropicalis","developmental biology",8,"J","ar",8,"Control"
"10.1101/060723","10.1002/brb3.652",2017-03-03,"Lifelong neurogenesis in the cerebral ganglion of the Chinese mud snail, Cipangopaludina chinensis","brain and behavior",NA,"J","ar",4,"Control"
"10.1101/060756","10.1093/molbev/msw293",2016-12-16,"A working model of the deep relationships of diverse modern human genetic lineages outside of Africa","molecular biology and evolution",14,"J","ar",3,"Control"
"10.1101/060772","10.1074/mcp.m116.063867",2017-01-13,"Impact of cystinosin glycosylation on protein stability by differential dynamic stable isotope labeling by amino acids in cell culture (SILAC)","molecular and cellular proteomics",12,"J","ar",10,"Control"
"10.1101/060780","10.1093/bioinformatics/btw742",2016-11-19,"Training alignment parameters for arbitrary sequencers with LAST-TRAIN","bioinformatics",3,"J","ar",5,"Control"
"10.1101/060921","10.1186/s12864-016-3394-7",2017-01-04,"Small RNA sequencing of cryopreserved semen from single bull revealed altered miRNAs and piRNAs expression between High- and Low-motile sperm populations","bmc genomics",NA,"J","ar",8,"Control"
"10.1101/060947","10.3390/sym8100104",2016-09-30,"A search complexity improvement of vector quantization to immittance spectral frequency coefficients in AMR-WB speech codec","symmetry",NA,"J","ar",3,"Control"
"10.1101/060962","10.1016/j.molcel.2016.07.010",2016-08-22,"RNA Remodeling Activity of DEAD Box Proteins Tuned by Protein Concentration, RNA Length, and ATP","molecular cell",12,"J","ar",2,"Control"
"10.1101/061036","10.1242/jeb.141549",2016-11-25,"Blood clotting behavior is innately modulated in Ursus Americanus during early and late denning relative to summer months","journal of experimental biology",5,"J","ar",4,"Control"
"10.1101/061044","10.1016/j.ajic.2016.04.247",2016-09-10,"Survival and disinfection of an enveloped surrogate virus on Tyvek suits used for health care personal protective equipment","american journal of infection control",2,"J","ar",3,"Control"
"10.1101/061069","10.1016/j.jmgm.2016.08.008",2016-08-15,"DFT simulation towards evaluation the molecular structure and properties of the heterogeneous C16Mg8O8 nano?cage as selective nano?sensor for H2 and N2 gases","journal of molecular graphics and modelling",7,"J","ar",3,"Control"
"10.1101/061077","10.1016/j.stemcr.2017.03.014",2017-04-13,"Activation of IRF1 in Human Adipocytes Leads to Phenotypes Associated with Metabolic Disease","stem cell reports",10,"J","ar",8,"Control"
"10.1101/061101","10.1371/journal.ppat.1006188",2017-03-09,"RNA modifications go viral","plos pathogens",6,"J","re",2,"Control"
"10.1101/061119","10.1016/j.pscychresns.2017.03.010",2017-03-27,"Relationship between rapheal echogenicity and personality as possible markers of a disposition to develop depressive and anxiety disorders","psychiatry research - neuroimaging",6,"J","ar",7,"Control"
"10.1101/061127","10.1002/yea.3215",2016-10-15,"Opi1 mediates repression of phospholipid biosynthesis by phosphate limitation in the yeast Saccharomyces cerevisiae","yeast",15,"J","ar",5,"Control"
"10.1101/061184","10.1002/prot.25097",2016-06-30,"THz frequency spectrum of protein?solvent interaction energy using a recurrence plot-based Wiener?Khinchin method","proteins: structure, function and bioinformatics",9,"J","ar",1,"Control"
"10.1101/061192","10.1371/journal.pgen.1006708",2017-04-03,"Disrupting the cortical actin cytoskeleton points to two distinct mechanisms of yeast [PSI+] prion formation","plos genetics",NA,"J","ar",4,"Control"
"10.1101/061226","10.1016/j.gde.2016.08.004",2016-09-08,"Statistical methods for analyzing ancient DNA from hominins","current opinion in genetics and development",5,"J","re",1,"Control"
"10.1101/061259","10.1162/jocn_a_01120",2017-03-15,"Frequency and chunking in derived words: A parametric fMRI study","journal of cognitive neuroscience",16,"J","ar",6,"Control"
"10.1101/061267","10.1002/hbm.23820",2017-09-21,"Atypical neuronal activation during a spatial working memory task in 13-year-old very preterm children","human brain mapping",13,"J","ar",7,"Control"
"10.1101/061291","10.1016/j.nicl.2016.09.001",2016-09-30,"Shared white matter alterations across emotional disorders: A voxel-based meta-analysis of fractional anisotropy","neuroimage: clinical",13,"J","ar",8,"Control"
"10.1101/061317","10.3389/fmicb.2016.01975",2016-12-08,"Dietary administration of bacillus subtilis enhances growth performance, immune response and disease resistance in cherry valley ducks","frontiers in microbiology",NA,"J","ar",7,"Control"
"10.1101/061333","10.1534/g3.116.038471",2017-01-26,"Functional analysis of kinases and transcription factors in Saccharomyces cerevisiae using an integrated overexpression library","g3: genes, genomes, genetics",11,"J","ar",8,"Control"
"10.1101/061341","10.1103/physreve.95.033308",2017-03-16,"Bias cancellation in one-determinant fixed-node diffusion Monte Carlo: Insights from fermionic occupation numbers","physical review e",NA,"J","ar",1,"Control"
"10.1101/061374","10.1093/gigascience/gix065",2017-07-24,"De novo genome assembly of Camptotheca acuminata, a natural source of the anti-cancer compound camptothecin","gigascience",NA,"J","ar",8,"Control"
"10.1101/061382","10.1371/journal.pntd.0005167",2017-01-09,"Predicting Rift Valley Fever Inter-epidemic Activities and Outbreak Patterns: Insights from a Stochastic Host-Vector Model","plos neglected tropical diseases",NA,"J","ar",3,"Control"
"10.1101/061390","10.1063/1.4966688",2016-11-07,"Experimental testing of ab initio potential energy surfaces: Stereodynamics of NO(A2?+) + Ne inelastic scattering at multiple collision energies","journal of chemical physics",NA,"J","ar",4,"Control"
"10.1101/061416","10.1186/s13073-017-0461-x",2017-07-20,"Next-generation sequencing to monitor the spread of antimicrobial resistance","genome medicine",NA,"J","ar",1,"Control"
"10.1101/061440","10.1534/genetics.116.190850",2016-12-15,"Human SOD1 ALS mutations in a Drosophila knock-in model cause severe phenotypes and reveal dosage-sensitive gain- and loss-of-function components","genetics",17,"J","ar",9,"Control"
"10.1101/061473","10.1016/j.evolhumbehav.2016.10.011",2016-11-05,"On the relationship of emotional abilities and prosocial behavior","evolution and human behavior",11,"J","ar",4,"Control"
"10.1101/061515","10.1186/s12918-017-0403-7",2017-03-14,"SNP by SNP by environment interaction network of alcoholism","bmc systems biology",NA,"J","ar",2,"Control"
"10.1101/061549","10.1111/1365-2656.12593",2016-10-19,"Seasonal detours by soaring migrants shaped by wind regimes along the East Atlantic Flyway","journal of animal ecology",13,"J","ar",5,"Control"
"10.1101/061564","10.1534/genetics.115.185322",2016-11-08,"Developmental wiring of specific neurons is regulated by RET-1/Nogo-A in Caenorhabditis elegans","genetics",8,"J","ar",4,"Control"
"10.1101/061598","10.1126/science.aaf7680",2016-11-24,"Direct and continuous strain control of catalysts with tunable battery electrode materials","science",6,"J","ar",12,"Control"
"10.1101/061606","10.1101/gr.201368.115",2016-11-16,"Integrating transcriptomic and proteomic data for accurate assembly and annotation of genomes","genome research",12,"J","ar",42,"Control"
