"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/060061","10.1093/gbe/evx175","female"
"10.1101/060079","10.1073/pnas.1620140114","male"
"10.1101/060129","10.1186/s12859-016-1447-1","female"
"10.1101/060137","10.1186/s12862-017-0878-2","male"
"10.1101/060152","10.3389/fnmol.2016.00087","male"
"10.1101/060160","10.1534/g3.116.035634","male"
"10.1101/060186","10.1101/gr.206060.116","male"
"10.1101/060269","10.1063/1.4960403","unknown"
"10.1101/060277","10.1093/bioinformatics/btw822","male"
"10.1101/060327","10.1093/nar/gkx838","male"
"10.1101/060350","10.1080/15384101.2016.1261226","female"
"10.1101/060368","10.1186/s13059-017-1240-0","male"
"10.1101/060467","10.3389/fnsys.2016.00094","male"
"10.1101/060483","10.1534/genetics.116.194696","male"
"10.1101/060517","10.1093/gbe/evw220","male"
"10.1101/060558","10.1016/j.bpj.2017.05.013","female"
"10.1101/060665","10.1534/g3.116.036152","male"
"10.1101/060715","10.1016/j.ydbio.2016.06.016","male"
"10.1101/060723","10.1002/brb3.652","female"
"10.1101/060756","10.1093/molbev/msw293","unknown"
"10.1101/060772","10.1074/mcp.m116.063867","female"
"10.1101/060780","10.1093/bioinformatics/btw742","unknown"
"10.1101/060921","10.1186/s12864-016-3394-7","unknown"
"10.1101/060947","10.3390/sym8100104","male"
"10.1101/060962","10.1016/j.molcel.2016.07.010","female"
"10.1101/061036","10.1242/jeb.141549","male"
"10.1101/061044","10.1016/j.ajic.2016.04.247","female"
"10.1101/061069","10.1016/j.jmgm.2016.08.008","male"
"10.1101/061077","10.1016/j.stemcr.2017.03.014","male"
"10.1101/061101","10.1371/journal.ppat.1006188","female"
"10.1101/061119","10.1016/j.pscychresns.2017.03.010","male"
"10.1101/061127","10.1002/yea.3215","male"
"10.1101/061184","10.1002/prot.25097","male"
"10.1101/061192","10.1371/journal.pgen.1006708","male"
"10.1101/061226","10.1016/j.gde.2016.08.004","male"
"10.1101/061259","10.1162/jocn_a_01120","male"
"10.1101/061267","10.1002/hbm.23820","male"
"10.1101/061291","10.1016/j.nicl.2016.09.001","male"
"10.1101/061317","10.3389/fmicb.2016.01975","male"
"10.1101/061333","10.1534/g3.116.038471","female"
"10.1101/061341","10.1103/physreve.95.033308","male"
"10.1101/061374","10.1093/gigascience/gix065","unknown"
"10.1101/061382","10.1371/journal.pntd.0005167","male"
"10.1101/061390","10.1063/1.4966688","male"
"10.1101/061416","10.1186/s13073-017-0461-x","male"
"10.1101/061440","10.1534/genetics.116.190850","male"
"10.1101/061473","10.1016/j.evolhumbehav.2016.10.011","male"
"10.1101/061515","10.1186/s12918-017-0403-7","male"
"10.1101/061549","10.1111/1365-2656.12593","male"
"10.1101/061564","10.1534/genetics.115.185322","male"
"10.1101/061598","10.1126/science.aaf7680","male"
"10.1101/061606","10.1101/gr.201368.115","male"
"10.1101/061622","10.1007/s10900-017-0320-0","male"
"10.1101/061630","10.1098/rsif.2017.0376","male"
"10.1101/061663","10.1073/pnas.1614467113","male"
"10.1101/061747","10.1073/pnas.1525793113","male"
"10.1101/061754","10.1037/com0000072","female"
"10.1101/061770","10.1186/s12864-016-3004-8","male"
"10.1101/061911","10.1534/g3.117.042390","female"
"10.1101/061952","10.1186/s12864-016-3386-7","unknown"
"10.1101/061986","10.1083/jcb.201705085","male"
"10.1101/062026","10.1186/s13007-016-0144-4","male"
"10.1101/062034","10.1371/journal.pntd.0005167","male"
"10.1101/062067","10.1111/nph.14498","female"
"10.1101/062075","10.1002/gepi.22098","male"
"10.1101/062117","10.1101/gr.210948.116","male"
"10.1101/062133","10.1002/ecy.1668","male"
"10.1101/062166","10.1098/rsbl.2016.0202","female"
"10.1101/062174","10.1104/pp.16.01129","male"
"10.1101/062208","10.1242/dev.133322","male"
"10.1101/062216","10.1534/genetics.117.300328","male"
"10.1101/062224","10.1101/gr.219741.116","male"
"10.1101/062232","10.1186/s40168-016-0222-x","male"
"10.1101/062323","10.1186/s12862-017-0981-4","male"
"10.1101/062331","10.1387/ijdb.140332ms","male"
"10.1101/062349","10.1016/j.jtbi.2017.07.003","male"
"10.1101/062356","10.1186/s13062-016-0138-1","male"
"10.1101/062372","10.1534/genetics.117.199703","female"
"10.1101/062414","10.1038/ismej.2016.160","female"
"10.1101/062422","10.1002/pmic.201500519","male"
"10.1101/062430","10.1074/jbc.m116.730473","male"
"10.1101/062455","10.1093/molbev/msw261","male"
"10.1101/062513","10.1093/hmg/ddx081","male"
"10.1101/062521","10.1016/j.neuint.2016.10.006","male"
"10.1101/062547","10.1007/s00253-016-7825-9","male"
"10.1101/062554","10.1002/gepi.22055","unknown"
"10.1101/062562","10.1098/rstb.2015.0500","male"
"10.1101/062570","10.1111/eva.12434","male"
"10.1101/062588","10.1101/gr.211284.116","male"
"10.1101/062620","10.1101/gr.218891.116","male"
"10.1101/062646","10.1111/gcb.13783","male"
"10.1101/062679","10.1242/dev.152025","male"
"10.1101/062760","10.1534/genetics.116.193169","female"
"10.1101/062778","10.1093/nar/gkx609","male"
"10.1101/062786","10.1186/s13023-016-0537-5","female"
"10.1101/062794","10.1098/rspb.2016.1993","male"
"10.1101/062836","10.1158/1541-7786.mcr-17-0016","male"
"10.1101/062844","10.1007/s10592-017-0929-7","female"
"10.1101/062851","10.1016/j.neuroimage.2017.05.021","male"
"10.1101/062869","10.1007/s00338-017-1577-6","unknown"
"10.1101/062877","10.1016/j.cell.2017.02.030","male"
"10.1101/062901","10.1186/s12918-017-0432-2","male"
"10.1101/062943","10.1093/bioinformatics/btw787","female"
"10.1101/062968","10.1186/s12863-016-0459-1","female"
"10.1101/063008","10.1093/nar/gkw1123","female"
"10.1101/063032","10.1186/s12915-016-0315-9","male"
"10.1101/063057","10.18632/oncotarget.17217","male"
"10.1101/063081","10.1007/s10822-016-9979-z","male"
"10.1101/063099","10.1371/journal.pgen.1006700","male"
"10.1101/063107","10.1016/j.cels.2017.04.008","male"
"10.1101/063115","10.1038/nmicrobiol.2016.231","male"
"10.1101/063172","10.1007/s00439-016-1751-x","male"
"10.1101/063206","10.1186/s12859-017-1692-y","male"
"10.1101/063222","10.1099/mic.0.000358","male"
"10.1101/063248","10.1371/journal.pgen.1006607","male"
"10.1101/063271","10.1128/aem.01735-16","female"
"10.1101/063321","10.1016/j.bbagen.2016.07.009","unknown"
"10.1101/063362","10.1007/s00285-017-1155-0","male"
"10.1101/063370","10.3389/fmicb.2016.01663","female"
"10.1101/063388","10.1038/ejhg.2016.175","female"
"10.1101/063438","10.1186/s12889-016-3569-9","female"
"10.1101/063479","10.1016/j.envsci.2016.11.003","male"
"10.1101/063529","10.1016/j.bpj.2016.08.025","male"
"10.1101/063537","10.1093/molbev/msw186","male"
"10.1101/063578","10.1371/journal.pgen.1006633","male"
"10.1101/063594","10.3389/fpls.2017.00473","female"
"10.1101/063610","10.1186/s13059-017-1158-6","male"
"10.1101/063636","10.1038/tp.2016.227","unknown"
"10.1101/063727","10.1093/nar/gkx545","male"
"10.1101/063735","10.1371/journal.pntd.0005538","female"
"10.1101/063743","10.1186/s12915-016-0342-6","male"
"10.1101/063750","10.1093/molbev/msx086","male"
"10.1101/063768","10.1093/nar/gkw757","female"
"10.1101/063784","10.1371/journal.pcbi.1005283","male"
"10.1101/063792","10.1371/journal.pntd.0004736","female"
"10.1101/063800","10.1093/nar/gkw786","male"
"10.1101/063818","10.1128/msphere.00287-16","male"
"10.1101/063859","10.1016/j.ympev.2016.10.015","male"
"10.1101/063867","10.1371/journal.pcbi.1005365","male"
"10.1101/063875","10.1093/bioinformatics/btw816","male"
"10.1101/063883","10.1093/hmg/ddx423","male"
"10.1101/063933","10.1371/journal.ppat.1006407","male"
"10.1101/063941","10.1093/nar/gkx034","male"
"10.1101/063990","10.1073/pnas.1611418113","male"
"10.1101/064006","10.1093/bioinformatics/btw744","male"
"10.1101/064022","10.1128/aem.01486-16","male"
"10.1101/064089","10.1016/j.physd.2017.05.003","female"
"10.1101/064113","10.1371/journal.pcbi.1005171","male"
"10.1101/064121","10.3389/fmicb.2016.01558","unknown"
"10.1101/064188","10.1016/j.str.2016.10.008","female"
"10.1101/064204","10.1016/j.clinph.2016.12.029","male"
"10.1101/064220","10.1111/evo.13031","male"
"10.1101/064238","10.1371/journal.pgen.1006552","male"
"10.1101/064246","10.1073/pnas.1607836113","female"
"10.1101/064253","10.1128/mbio.00796-16","female"
"10.1101/064295","10.1073/pnas.1611173113","male"
"10.1101/064311","10.1093/molbev/msw297","male"
"10.1101/064329","10.1534/g3.117.042911","male"
"10.1101/064352","10.1038/ng.3808","female"
"10.1101/064360","10.1016/j.cell.2017.03.047","male"
"10.1101/064394","10.1128/msystems.00062-16","male"
"10.1101/064410","10.15414/jmbfs.2017.6.5.1221-1227","male"
"10.1101/064436","10.1093/nar/gkw784","male"
"10.1101/064451","10.1099/mgen.0.000082","male"
"10.1101/064477","10.1016/j.jtbi.2017.01.010","male"
"10.1101/064527","10.1021/jacs.6b08128","female"
"10.1101/064535","10.1038/nmeth.4074","male"
"10.1101/064618","10.1111/jeb.13033","unknown"
"10.1101/064642","10.1186/s13072-016-0093-1","male"
"10.1101/064667","10.1093/nar/gkx224","male"
"10.1101/064675","10.1093/bioinformatics/btw796","male"
"10.1101/064683","10.1038/mp.2017.18","unknown"
"10.1101/064691","10.1534/genetics.117.300426","male"
"10.1101/064717","10.1162/neco_a_00915","male"
"10.1101/064733","10.1093/bioinformatics/btw670","male"
"10.1101/064758","10.1371/journal.pgen.1006771","female"
"10.1101/064774","10.1111/1365-2656.12761","female"
"10.1101/064840","10.1186/s12864-017-3710-x","female"
"10.1101/064857","10.1038/mi.2016.87","unknown"
"10.1101/064980","10.1104/pp.16.00640","male"
"10.1101/065003","10.1534/genetics.117.200014","male"
"10.1101/065037","10.1016/j.ajhg.2016.10.006","male"
"10.1101/065052","10.1038/nmeth.4152","male"
"10.1101/065078","10.1073/pnas.1607574113","male"
"10.1101/065086","10.1371/journal.pcbi.1005271","female"
"10.1101/065102","10.1371/journal.pcbi.1005468","male"
"10.1101/065151","10.1111/oik.03678","male"
"10.1101/065201","10.1111/1755-0998.12612","male"
"10.1101/065268","10.1093/nar/gkx581","male"
"10.1101/065326","10.1111/1365-2656.12729","male"
"10.1101/065334","10.1093/molbev/msw241","female"
"10.1101/065458","10.1098/rspb.2016.1602","male"
"10.1101/065490","10.1093/bioinformatics/btw744","male"
"10.1101/065540","10.1038/tpj.2017.27","unknown"
"10.1101/065565","10.1093/nar/gkx585","unknown"
"10.1101/065664","10.1016/j.bpj.2016.12.046","male"
"10.1101/065698","10.1039/c6mb00814c","male"
"10.1101/065839","10.1371/journal.pcbi.1005424","male"
"10.1101/065847","10.1176/appi.ajp.2017.16010034","male"
"10.1101/065961","10.1016/j.neuroimage.2016.11.060","male"
"10.1101/066050","10.1128/msystems.00098-16","male"
"10.1101/066100","10.1101/gr.213256.116","female"
"10.1101/066126","10.1186/s13073-017-0408-2","female"
"10.1101/066209","10.1186/s12864-017-3523-y","male"
"10.1101/066332","10.1111/mec.14263","unknown"
"10.1101/066340","10.1186/s13072-016-0110-4","male"
"10.1101/066399","10.1371/journal.pgen.1006486","male"
"10.1101/066407","10.1126/science.aal1988","male"
"10.1101/066456","10.1073/pnas.1701606114","female"
"10.1101/066555","10.1101/gr.207597.116","female"
"10.1101/066613","10.1093/gigascience/gix013","male"
"10.1101/066621","10.1021/acs.jctc.6b00260","male"
"10.1101/066647","10.1038/tp.2017.95","unknown"
"10.1101/066662","10.1111/1365-2664.12877","male"
"10.1101/066670","10.1002/hipo.22718","unknown"
"10.1101/066761","10.1083/jcb.201604001","male"
"10.1101/066779","10.1038/nmeth.4040","male"
"10.1101/066829","10.1093/molbev/msw231","female"
"10.1101/066845","10.1128/jvi.02201-16","female"
"10.1101/066860","10.1186/s12983-017-0197-x","male"
"10.1101/066944","10.1016/j.ymben.2016.12.003","female"
"10.1101/066985","10.1371/journal.pgen.1006890","male"
"10.1101/067017","10.1186/s13742-016-0151-4","male"
"10.1101/067074","10.1128/aac.02515-16","female"
"10.1101/067090","10.1093/bioinformatics/btw511","male"
"10.1101/067165","10.1101/gr.213256.116","female"
"10.1101/067199","10.1126/science.aag2355","male"
"10.1101/067306","10.1002/ecy.1756","male"
"10.1101/067389","10.1002/hipo.22680","male"
"10.1101/067397","10.1088/1751-8113/49/50/504003","unknown"
"10.1101/067454","10.1016/j.ajhg.2016.09.020","male"
"10.1101/067462","10.1371/journal.pgen.1006317","female"
"10.1101/067470","10.1371/journal.ppat.1006018","male"
"10.1101/067488","10.1038/bjc.2017.20","male"
"10.1101/067512","10.1093/gigascience/gix005","female"
"10.1101/067546","10.1186/s12936-016-1623-9","male"
"10.1101/067561","10.1093/gigascience/gix030","female"
"10.1101/067587","10.1073/pnas.1617258113","male"
"10.1101/067652","10.1093/nar/gkw1317","male"
"10.1101/067660","10.1093/molbev/msx086","male"
"10.1101/067751","10.1016/j.bpj.2016.08.015","male"
"10.1101/067793","10.1016/j.tpb.2017.04.004","female"
"10.1101/067819","10.1371/journal.pcbi.1005141","male"
"10.1101/067827","10.1083/jcb.201607039","male"
"10.1101/067835","10.1038/ejhg.2016.195","female"
"10.1101/067876","10.15252/embj.201695021","unknown"
"10.1101/067884","10.1186/s13059-017-1169-3","male"
"10.1101/067892","10.1093/sleep/zsx069","male"
"10.1101/067900","10.15252/msb.20167381","male"
"10.1101/067918","10.1371/journal.pcbi.1005045","male"
"10.1101/067926","10.1038/s41559-017-0094","male"
"10.1101/067942","10.1534/genetics.117.201913","male"
"10.1101/067967","10.1007/s10522-016-9667-3","female"
"10.1101/068015","10.1016/j.bpc.2016.09.003","female"
"10.1101/068031","10.1093/nar/gkx154","male"
"10.1101/068049","10.1093/nar/gkx022","male"
"10.1101/068056","10.1534/genetics.116.199323","female"
"10.1101/068064","10.1371/journal.pcbi.1005384","male"
"10.1101/068080","10.1111/gcb.13621","male"
"10.1101/068098","10.1016/j.jsb.2016.09.012","unknown"
"10.1101/068122","10.1101/gr.208900.116","male"
"10.1101/068130","10.1186/s13036-016-0045-0","female"
"10.1101/068148","10.1371/journal.pcbi.1005610","female"
"10.1101/068205","10.1111/mec.14292","male"
"10.1101/068213","10.1093/molbev/msw282","unknown"
"10.1101/068239","10.1111/eva.12494","male"
"10.1101/068247","10.1016/j.meegid.2016.12.009","male"
"10.1101/068338","10.1101/gr.198044.115","female"
"10.1101/068346","10.1371/journal.pcbi.1005276","female"
"10.1101/068353","10.1016/j.neuropsychologia.2017.01.034","unknown"
"10.1101/068429","10.1534/genetics.116.197830","female"
"10.1101/068460","10.1016/j.tig.2016.08.004","male"
"10.1101/068502","10.1039/c6cp07057d","unknown"
"10.1101/068528","10.1093/jhered/esx068","female"
"10.1101/068536","10.1093/bioinformatics/btw682","female"
"10.1101/068551","10.1111/1755-0998.12698","female"
"10.1101/068585","10.1038/tp.2017.40","unknown"
"10.1101/068643","10.1038/s41398-017-0008-3","male"
"10.1101/068726","10.1371/journal.pgen.1006442","female"
"10.1101/068759","10.1103/physreve.95.012102","male"
"10.1101/068767","10.1073/pnas.1603539113","male"
"10.1101/068775","10.1186/s13059-017-1186-2","male"
"10.1101/068783","10.1186/s12915-017-0368-4","female"
"10.1101/068817","10.3389/fmicb.2016.01711","male"
"10.1101/068833","10.1101/lm.045419.117","male"
"10.1101/068866","10.1111/gbb.12401","unknown"
"10.1101/068882","10.1016/j.ydbio.2017.01.023","male"
"10.1101/068932","10.1093/gbe/evx159","male"
"10.1101/068940","10.1186/s40425-017-0220-y","male"
"10.1101/068965","10.1073/pnas.1609244114","male"
"10.1101/069062","10.1017/s0033291717000320","unknown"
"10.1101/069070","10.1371/journal.pgen.1006625","male"
"10.1101/069112","10.1534/genetics.116.198960","male"
"10.1101/069120","10.1186/s13229-017-0123-2","male"
"10.1101/069187","10.1038/nmeth.4535","male"
"10.1101/069195","10.1371/journal.pcbi.1005557","male"
"10.1101/069203","10.1016/j.jtbi.2017.02.003","female"
"10.1101/069211","10.1016/j.bbabio.2017.02.002","female"
"10.1101/069245","10.1186/s12859-016-1378-x","male"
"10.1101/069260","10.1371/journal.pgen.1006658","male"
"10.1101/069302","10.1371/journal.pcbi.1005418","male"
"10.1101/069310","10.1039/c6sm01436d","male"
"10.1101/069351","10.1371/journal.pgen.1006779","male"
"10.1101/069369","10.1167/17.4.8","male"
"10.1101/069377","10.1091/mbc.e16-09-0686","female"
"10.1101/069385","10.1073/pnas.1611967113","male"
"10.1101/069443","10.1093/cercor/bhx072","male"
"10.1101/069492","10.1099/mgen.0.000095","male"
"10.1101/069500","10.1093/bioinformatics/btw826","male"
"10.1101/069518","10.1093/sysbio/syw078","male"
"10.1101/069534","10.1186/s12859-017-1798-2","female"
"10.1101/069542","10.1371/journal.pcbi.1005564","male"
"10.1101/069559","10.1073/pnas.1611228113","male"
"10.1101/069591","10.1534/g3.116.036939","male"
"10.1101/069617","10.1111/desc.12577","female"
"10.1101/069633","10.1093/bioinformatics/btw776","male"
"10.1101/069641","10.1371/journal.pcbi.1005326","male"
"10.1101/069682","10.1038/ng.3818","male"
"10.1101/069708","10.1534/genetics.116.196493","male"
"10.1101/069716","10.1016/j.ygcen.2017.01.004","male"
"10.1101/069724","10.1534/g3.116.038471","female"
"10.1101/069757","10.1002/humu.23199","male"
"10.1101/069773","10.1073/pnas.1612034113","male"
"10.1101/069799","10.1371/journal.ppat.1005960","male"
"10.1101/069815","10.1101/gr.202820.115","male"
"10.1101/069831","10.3389/fmicb.2016.01707","female"
"10.1101/069914","10.1128/mbio.00976-16","male"
"10.1101/069922","10.1007/s00251-017-0975-9","male"
"10.1101/069955","10.1073/pnas.1620813114","male"
"10.1101/069963","10.1186/s13059-017-1215-1","male"
"10.1101/070003","10.1371/journal.pcbi.1005424","male"
"10.1101/070011","10.1093/gbe/evx192","female"
"10.1101/070037","10.1016/j.neuroimage.2017.09.055","male"
"10.1101/070094","10.1534/genetics.116.190785","female"
"10.1101/070128","10.1017/thg.2016.79","male"
"10.1101/070169","10.1093/molbev/msx137","male"
"10.1101/070177","10.1371/journal.pgen.1006675","male"
"10.1101/070201","10.1534/genetics.116.188268","male"
"10.1101/070219","10.1091/mbc.e16-10-0721","male"
"10.1101/070227","10.1186/s13064-017-0088-z","male"
"10.1101/070235","10.1534/g3.116.034678","male"
"10.1101/070334","10.1126/science.aal4217","female"
"10.1101/070342","10.1016/j.bpj.2017.03.002","female"
"10.1101/070367","10.1016/j.mimet.2016.10.004","male"
"10.1101/070391","10.1111/1462-2920.13661","male"
"10.1101/070409","10.1111/gbb.12370","unknown"
"10.1101/070425","10.1101/gr.217075.116","male"
"10.1101/070573","10.1111/2041-210x.12787","male"
"10.1101/070581","10.1093/nar/gkw1098","male"
"10.1101/070631","10.1371/journal.pcbi.1005812","male"
"10.1101/070649","10.1093/bioinformatics/btw804","male"
"10.1101/070656","10.1016/j.virusres.2016.06.021","male"
"10.1101/070748","10.1016/j.ajp.2017.03.024","male"
"10.1101/070797","10.1016/j.ajhg.2017.02.008","male"
"10.1101/070813","10.1186/s12859-017-1543-x","male"
"10.1101/070862","10.1016/j.neuroimage.2016.12.035","male"
"10.1101/070888","10.1186/s12864-016-3471-y","male"
"10.1101/070920","10.1039/c7sm00182g","male"
"10.1101/070946","10.1111/2041-210x.12711","female"
"10.1101/070961","10.1038/ejhg.2016.203","female"
"10.1101/070979","10.1016/j.neuroimage.2016.11.071","male"
"10.1101/070987","10.1016/j.marenvres.2017.02.004","female"
"10.1101/071001","10.1111/1758-2229.12499","male"
