PREPRINT_DOI,ARTICLE_DOI,SOURCETITLE,ARTICLE_CREATED_DATE,AUTHOR_CNT,TYPE,FIRST_AUTHOR_AGE,LAST_AUTHOR_AGE,FIRST_AUTHOR_IS_FEMALE,LAST_AUTHOR_IS_FEMALE,FIRST_AUTHOR_IS_US,LAST_AUTHOR_IS_US,FIRST_AUTHOR_TOP100_INSTITUTE,LAST_AUTHOR_TOP100_INSTITUTE,IS_OA,IF
10.1101/038638,10.1093/bioinformatics/btw182,bioinformatics,2016-04-12,3,Control,1,10,0,1,0,0,0,0,1,7.08
10.1101/038646,10.1128/mbio.00547-16,mbio,2016-05-11,6,Control,17,19,0,1,1,1,0,0,1,6.94
10.1101/038687,10.1101/gr.210005.116,genome research,2016-09-16,14,Control,4,11,0,0,0,0,0,0,1,12.66
10.1101/038729,10.1534/genetics.116.191825,genetics,2016-07-06,2,Control,20,20,0,0,1,1,0,0,1,4.49
10.1101/038745,10.1093/molbev/msw166,molecular biology and evolution,2016-08-09,5,Control,2,19,0,0,0,0,0,0,1,6.14
10.1101/038760,10.1038/nmeth.3899,nature methods,2016-07-04,12,Control,2,16,0,0,1,1,1,1,1,19.88
10.1101/038778,10.1038/s41562-017-0079,nature human behaviour,2017-03-31,5,Control,5,21,0,0,1,1,1,1,1,NA
10.1101/038794,10.1186/s12864-016-3441-4,bmc genomics,2017-01-03,6,Control,8,17,NA,NA,0,0,0,0,1,3.82
10.1101/038810,10.1093/jac/dkw395,journal of antimicrobial chemotherapy,2016-10-20,5,Control,20,17,0,1,0,0,0,1,1,4.95
10.1101/038828,10.1093/nar/gkw1000,nucleic acids research,2016-10-14,29,Control,18,21,0,0,1,1,1,1,1,10.34
10.1101/038869,10.1186/s12866-016-0840-2,bmc microbiology,2016-09-29,8,Control,2,20,1,0,0,0,0,0,1,2.83
10.1101/038950,10.1186/s13073-017-0412-6,genome medicine,2017-03-21,39,Control,2,21,0,0,1,1,1,1,1,7.71
10.1101/038984,10.1098/rsob.160303,open biology,2017-01-11,8,Control,6,14,1,0,0,0,0,0,1,3.41
10.1101/038992,10.1186/s12859-016-1227-y,bmc bioinformatics,2016-10-06,14,Control,3,13,0,1,1,1,0,0,1,2.43
10.1101/039040,10.2144/000114351,biotechniques,2016-07-11,1,Control,3,3,0,0,1,1,1,1,1,1.79
10.1101/039073,10.1016/j.quascirev.2016.02.004,quaternary science reviews,2016-02-27,5,Control,10,11,0,1,1,0,0,NA,1,5.08
10.1101/039115,10.1242/dev.134254,development (cambridge),2016-08-11,4,Control,4,19,1,0,1,1,1,1,1,5.92
10.1101/039123,10.1128/mbio.00135-16,mbio,2016-04-22,2,Control,17,18,1,0,0,0,0,0,1,6.94
10.1101/039131,10.1186/s13059-016-1039-4,genome biology,2016-08-26,5,Control,2,18,0,0,1,1,0,0,1,12.8
10.1101/039156,10.1167/iovs.15-18449,investigative ophthalmology and visual science,2016-07-14,8,Control,3,17,0,1,0,0,0,0,1,3.25
10.1101/039164,10.1093/gbe/evw263,genome biology and evolution,2016-11-07,6,Control,0,8,0,1,1,1,0,0,1,4.03
10.1101/039180,10.1016/j.neuroimage.2016.09.028,neuroimage,2016-09-15,7,Control,9,20,0,0,0,0,0,0,1,6.25
10.1101/039206,10.1002/humu.22976,human mutation,2016-02-26,6,Control,20,20,0,0,0,0,0,1,1,4.72
10.1101/039214,10.3389/fgene.2016.00188,frontiers in genetics,2016-11-08,12,Control,20,20,0,1,1,1,1,1,1,3.9
10.1101/039255,10.1186/s12977-016-0266-9,retrovirology,2016-05-03,14,Control,2,20,0,0,1,1,0,0,1,3.84
10.1101/039263,10.1186/s13059-016-1126-6,genome biology,2016-12-15,8,Control,7,20,NA,NA,1,1,1,1,1,12.8
10.1101/039289,10.1242/dev.140350,development (cambridge),2016-10-06,6,Control,4,20,1,1,0,0,0,0,1,5.92
10.1101/039297,10.1371/journal.pcbi.1005643,plos computational biology,2017-07-14,5,Control,1,14,0,0,0,0,0,0,1,4.02
10.1101/039313,10.1007/s10750-016-2831-6,hydrobiologia,2016-08-09,1,Control,19,19,1,1,1,1,0,0,0,2.1
10.1101/039347,10.1186/s12859-016-1068-8,bmc bioinformatics,2016-05-11,12,Control,9,20,0,0,0,0,0,0,1,2.43
10.1101/039370,10.1098/rsif.2016.0258,journal of the royal society interface,2016-06-08,2,Control,10,16,1,1,0,0,0,0,1,3.75
10.1101/039396,10.1093/sysbio/syw063,systematic biology,2016-08-03,3,Control,5,0,0,0,0,0,1,1,1,8.26
10.1101/039404,10.1534/genetics.115.186064,genetics,2016-04-27,2,Control,5,20,0,0,0,0,0,0,1,4.49
10.1101/039479,10.1128/msphere.00273-16,msphere,2016-10-27,10,Control,13,20,1,0,1,1,0,0,1,NA
10.1101/039503,10.1002/ece3.2766,ecology and evolution,2017-01-23,3,Control,6,0,1,1,0,0,0,0,1,2.4
10.1101/039545,10.1016/j.eurpsy.2017.01.002,european psychiatry,2017-01-24,2,Control,5,12,NA,NA,0,0,0,0,0,3.5
10.1101/039602,10.1101/gr.209536.116,genome research,2016-09-24,16,Control,1,20,1,1,0,0,0,0,1,12.66
10.1101/039610,10.1038/nmicrobiol.2016.108,nature microbiology,2016-07-12,13,Control,2,20,1,0,1,1,1,1,1,NA
10.1101/039636,10.1016/j.cels.2016.11.012,cell systems,2016-12-29,3,Control,2,9,1,0,1,1,1,1,1,6.79
10.1101/039685,10.1093/bioinformatics/btx161,bioinformatics,2017-03-21,4,Control,2,21,NA,0,0,0,0,0,1,5.88
10.1101/039743,10.1007/s00427-016-0545-4,development genes and evolution,2016-05-05,3,Control,3,16,1,1,0,0,0,0,0,1.53
10.1101/039750,10.1080/19336934.2016.1197448,fly,2016-06-08,8,Control,0,18,0,0,0,0,0,0,1,0.74
10.1101/039768,10.1016/j.tpb.2017.06.004,theoretical population biology,2017-07-06,6,Control,6,20,0,0,0,0,0,0,1,1.29
10.1101/039784,10.1098/rsif.2016.0900,journal of the royal society interface,2017-02-01,6,Control,3,21,0,0,0,0,0,0,1,3.5
10.1101/039792,10.3389/fmicb.2016.00989,frontiers in microbiology,2016-06-23,5,Control,4,15,1,0,0,0,0,0,1,4.17
10.1101/039800,10.1016/j.jbi.2016.09.017,journal of biomedical informatics,2016-10-01,3,Control,0,15,0,0,0,0,0,0,1,3.17
10.1101/039818,10.1007/s10342-015-0925-8,european journal of forest research,2016-03-22,7,Control,8,15,0,0,0,0,0,0,0,2.08
10.1101/039826,10.1128/msystems.00075-16,msystems,2016-07-13,11,Control,2,18,1,0,0,0,0,0,1,NA
10.1101/039834,10.1097/mph.0000000000000549,journal of pediatric hematology/oncology,2016-03-05,6,Control,7,11,NA,0,1,0,0,0,0,1.1
10.1101/039875,10.3389/fmars.2016.00073,frontiers in marine science,2016-05-26,17,Control,10,20,1,1,0,0,0,0,1,3.1
10.1101/039883,10.1111/1462-2920.13653,environmental microbiology,2016-12-28,9,Control,17,20,0,0,0,0,0,0,0,5.18
10.1101/039909,10.1128/msystems.00045-16,msystems,2016-06-29,10,Control,5,20,0,1,1,1,0,0,1,NA
10.1101/039925,10.1093/jac/dkw226,journal of antimicrobial chemotherapy,2016-06-23,5,Control,7,20,1,0,0,0,0,0,1,4.95
10.1101/039933,10.3389/fnagi.2016.00211,frontiers in aging neuroscience,2016-08-31,9,Control,5,13,1,0,0,0,0,0,1,4.59
10.1101/040071,10.1093/bioinformatics/btx059,bioinformatics,2017-02-08,7,Control,3,19,0,0,0,1,0,0,1,5.88
10.1101/040089,10.1534/genetics.116.189357,genetics,2016-05-05,2,Control,20,17,1,0,1,1,1,0,1,4.49
10.1101/040097,10.1038/ismej.2016.164,isme journal,2016-12-09,7,Control,6,14,0,0,0,0,0,0,1,9.31
10.1101/040113,10.1371/journal.pgen.1006237,plos genetics,2016-08-03,6,Control,4,18,0,0,1,1,0,0,1,6.02
10.1101/040139,10.1371/journal.pntd.0004868,plos neglected tropical diseases,2016-08-18,3,Control,5,7,0,1,1,1,0,0,1,4.15
10.1101/040162,10.1016/j.ccell.2016.11.001,cancer cell,2017-01-09,23,Control,12,20,0,0,0,0,0,1,1,21.35
10.1101/040170,10.1186/s12859-016-1313-1,bmc bioinformatics,2016-11-05,2,Control,4,19,0,0,1,0,1,0,1,2.43
10.1101/040196,10.1089/cmb.2015.0111,journal of computational biology,2016-02-01,2,Control,2,19,0,0,0,0,0,0,1,1.23
10.1101/040246,10.1038/s41477-017-0002-z,nature plants,2017-08-18,19,Control,6,21,0,0,0,0,0,0,0,9.99
10.1101/040279,10.1091/mbc.e16-05-0277,molecular biology of the cell,2016-07-07,3,Control,0,16,0,0,0,0,0,0,1,3.78
10.1101/040311,10.1086/688653,american naturalist,2016-09-20,3,Control,18,20,0,0,1,1,0,1,1,3.86
10.1101/040337,10.1091/mbc.e15-12-0816,molecular biology of the cell,2016-03-24,5,Control,6,12,0,0,0,0,0,0,1,3.78
10.1101/040345,10.1093/bioinformatics/btw469,bioinformatics,2016-07-12,10,Control,12,20,0,0,1,1,1,1,1,7.08
10.1101/040352,10.1093/gigascience/gix043,gigascience,2017-06-12,2,Control,14,20,0,1,0,0,0,0,1,7.25
10.1101/040360,10.1111/geb.12569,global ecology and biogeography,2017-02-09,5,Control,9,21,1,0,0,0,0,0,0,5.98
10.1101/040386,10.1371/journal.pntd.0004848,plos neglected tropical diseases,2016-08-10,15,Control,6,18,1,0,0,0,0,0,1,4.15
10.1101/040394,10.1371/journal.pcbi.1004940,plos computational biology,2016-05-18,7,Control,4,20,NA,0,1,1,1,1,1,4.65
10.1101/040410,10.1091/mbc.e15-12-0835,molecular biology of the cell,2016-04-14,11,Control,9,20,0,1,0,0,0,0,1,3.78
10.1101/040428,10.1126/science.aae0065,science,2016-05-27,24,Control,3,19,0,0,1,1,0,0,1,29.57
10.1101/040477,10.1093/nar/gkw978,nucleic acids research,2016-10-13,1,Control,9,9,0,0,0,0,0,0,1,10.34
10.1101/040485,10.1073/pnas.1618548114,proceedings of the national academy of sciences of the united states of america,2016-12-13,19,Control,0,7,1,0,1,1,0,0,1,10.11
10.1101/040493,10.1038/ng.3728,nature genetics,2016-11-21,19,Control,13,15,0,0,1,1,0,0,1,27.02
10.1101/040543,10.1371/journal.pgen.1006287,plos genetics,2016-09-07,6,Control,6,16,1,0,1,1,0,0,1,6.02
10.1101/040568,10.1101/gr.201574.115,genome research,2016-07-28,13,Control,4,11,0,1,0,1,0,0,1,12.66
10.1101/040584,10.1002/pbc.25995,pediatric blood and cancer,2016-04-15,6,Control,4,18,NA,1,0,0,1,1,0,2.43
10.1101/040592,10.1104/pp.16.00285,plant physiology,2016-07-26,7,Control,4,20,0,0,0,0,0,0,1,6.57
10.1101/040600,10.1093/gbe/evw177,genome biology and evolution,2016-08-07,4,Control,1,12,0,1,1,1,0,0,1,4.03
10.1101/040626,10.1007/s00239-017-9783-y,journal of molecular evolution,2017-02-27,2,Control,2,21,1,0,1,1,0,0,1,2.01
10.1101/040634,10.1093/nar/gkw493,nucleic acids research,2016-06-03,6,Control,8,20,0,0,1,1,0,0,1,10.34
10.1101/040667,10.1093/bioinformatics/btw282,bioinformatics,2016-06-15,16,Control,2,10,0,0,1,1,0,0,1,7.08
10.1101/040675,10.1093/molbev/msx077,molecular biology and evolution,2017-02-15,3,Control,13,21,0,0,0,1,1,0,1,6.18
10.1101/040717,10.1073/pnas.1600428113,proceedings of the national academy of sciences of the united states of america,2016-06-17,5,Control,0,20,0,0,0,0,0,0,1,10.11
10.1101/040907,10.1126/science.aaf2295,science,2016-06-16,19,Control,17,20,1,1,0,1,0,1,0,29.57
10.1101/040923,10.1534/g3.116.030379,"g3: genes, genomes, genetics",2016-08-01,10,Control,4,20,0,0,0,0,0,0,1,2.67
10.1101/040931,10.1371/journal.pcbi.1005129,plos computational biology,2016-10-20,5,Control,9,9,1,0,1,1,0,0,1,4.65
10.1101/040980,10.1534/genetics.115.185751,genetics,2016-07-21,2,Control,5,20,1,0,1,1,1,1,1,4.49
10.1101/041038,10.1534/g3.117.300300,"g3: genes, genomes, genetics",2017-12-08,20,Control,3,10,0,1,1,1,0,0,1,2.7
10.1101/041061,10.1534/g3.116.032201,"g3: genes, genomes, genetics",2016-08-25,11,Control,2,20,0,NA,1,1,0,0,1,2.67
10.1101/041079,10.1111/cmi.12680,cellular microbiology,2016-10-12,8,Control,13,21,1,0,0,0,0,0,0,4.62
10.1101/041087,10.1111/jocn.13230,molecular ecology,2016-04-30,2,Control,7,20,0,0,0,0,0,1,0,5.4
10.1101/041111,10.1038/gim.2016.105,genetics in medicine,2016-08-18,6,Control,17,21,0,1,1,1,0,0,1,7.88
10.1101/041178,10.1016/j.ydbio.2017.03.007,developmental biology,2017-03-08,6,Control,3,11,NA,NA,1,1,0,0,1,3.25
10.1101/041244,10.1371/journal.pgen.1006123,plos genetics,2016-06-16,2,Control,2,14,0,0,0,0,0,0,1,6.02
10.1101/041285,10.1534/g3.116.028761,"g3: genes, genomes, genetics",2016-08-01,7,Control,14,11,1,0,1,1,0,0,1,2.67
10.1101/041327,10.1371/journal.pmed.1002101,plos medicine,2016-08-16,3,Control,5,20,0,0,0,0,0,0,1,8.95
10.1101/041368,10.1016/j.neuropsychologia.2016.08.001,neuropsychologia,2016-08-03,3,Control,1,9,0,1,0,0,1,1,0,3.33
10.1101/041376,10.2112/jcoastres-d-16-00148.1,journal of coastal research,2017-03-29,5,Control,21,21,0,0,1,0,0,0,1,1.14
10.1101/041384,10.1038/nmeth.3955,nature methods,2016-08-01,4,Control,0,15,0,0,1,1,1,1,1,19.88
10.1101/041434,10.1371/journal.pgen.1006399,plos genetics,2016-11-10,2,Control,20,9,0,0,0,0,0,0,1,6.02
10.1101/041467,10.1111/mec.13777,molecular ecology,2016-08-03,3,Control,0,20,1,0,0,0,0,0,0,5.4
10.1101/041475,10.1186/s12864-016-2746-7,bmc genomics,2016-06-06,8,Control,1,8,0,1,0,0,0,0,1,3.88
10.1101/041483,10.1093/eurheartj/ehw389,european heart journal,2016-09-16,15,Control,12,18,0,0,0,0,0,0,1,15.95
10.1101/041491,10.1016/j.physa.2016.08.066,physica a: statistical mechanics and its applications,2016-09-05,3,Control,13,11,0,0,0,0,0,0,0,2.39
10.1101/041509,10.1103/physreve.94.013111,physical review e,2016-07-22,2,Control,0,17,0,NA,0,0,0,0,0,NA
10.1101/041533,10.1111/evo.13411,evolution,2017-12-19,2,Control,2,12,1,0,0,0,0,0,0,3.89
10.1101/041566,10.1186/s12859-016-0963-3,bmc bioinformatics,2016-03-22,4,Control,4,20,0,0,1,1,0,1,1,2.43
10.1101/041632,10.1016/j.ydbio.2017.03.017,developmental biology,2017-03-29,9,Control,5,17,1,0,1,1,0,0,1,3.25
10.1101/041665,10.4137/ebo.s38518,evolutionary bioinformatics,2016-06-17,7,Control,4,6,0,1,1,1,0,0,1,1.55
10.1101/041699,10.1111/evo.13156,evolution,2016-12-21,4,Control,4,8,1,0,0,0,0,0,1,4.03
10.1101/041715,10.1534/genetics.116.198903,genetics,2017-02-04,8,Control,5,21,1,0,1,1,0,0,1,3.85
10.1101/041723,10.1111/acel.12553,aging cell,2017-03-03,4,Control,1,18,1,0,1,1,0,0,1,7.33
10.1101/041731,10.1038/gim.2016.105,genetics in medicine,2016-08-18,6,Control,17,21,0,1,1,1,0,0,1,7.88
10.1101/041772,10.1101/gad.281188.116,genes and development,2016-07-12,5,Control,3,20,1,0,1,1,1,1,1,9.96
10.1101/041798,10.1038/sdata.2016.115,scientific data,2016-12-19,9,Control,3,20,NA,NA,0,0,0,0,1,5.56
10.1101/041822,10.1089/zeb.2015.1183,zebrafish,2016-04-05,4,Control,0,3,1,1,0,0,0,0,1,2.41
10.1101/041863,10.1186/s13059-016-0999-8,genome biology,2016-06-29,7,Control,10,20,0,1,0,0,1,1,1,12.8
10.1101/041889,10.1016/j.cois.2016.02.010,current opinion in insect science,2016-02-26,3,Control,16,16,1,0,0,1,0,0,1,3.65
10.1101/041905,10.1371/journal.pntd.0004567,plos neglected tropical diseases,2016-05-20,8,Control,4,16,0,0,0,0,0,0,1,4.15
10.1101/041921,10.1186/s12864-016-2678-2,bmc genomics,2016-05-06,2,Control,1,18,1,0,1,1,0,0,1,3.88
10.1101/041947,10.1021/acschembio.6b00629,acs chemical biology,2016-08-19,8,Control,0,20,0,0,1,1,0,0,0,5.01
10.1101/042010,10.1016/j.jtbi.2016.02.014,journal of theoretical biology,2016-02-20,2,Control,3,20,0,0,1,1,0,0,0,2.27
10.1101/042028,10.1111/nph.14433,new phytologist,2017-01-30,12,Control,0,18,1,1,0,0,0,0,1,7.44
10.1101/042044,10.1534/genetics.117.203380,genetics,2017-07-06,8,Control,9,16,0,0,0,0,0,0,1,3.85
10.1101/042069,10.1093/gbe/evx071,genome biology and evolution,2017-04-13,4,Control,0,0,0,1,0,0,0,0,1,4.24
10.1101/042085,10.1534/g3.115.026666,"g3: genes, genomes, genetics",2016-06-17,5,Control,1,5,0,0,0,0,0,0,1,2.67
10.1101/042119,10.15252/embj.201695616,embo journal,2017-06-28,10,Control,0,14,0,0,1,1,0,0,1,8.9
10.1101/042135,10.1016/j.tpb.2016.05.001,theoretical population biology,2016-05-15,1,Control,16,16,0,0,0,0,0,0,0,1.59
10.1101/042150,10.1016/j.ydbio.2016.08.022,developmental biology,2016-08-23,6,Control,5,18,0,0,0,0,1,1,0,2.91
10.1101/042168,10.1038/npp.2016.174,neuropsychopharmacology,2016-08-31,6,Control,3,15,1,1,1,1,1,1,1,6.25
10.1101/042184,10.1021/acs.jpcb.6b01859,journal of physical chemistry b,2016-05-06,6,Control,2,20,0,0,1,1,0,0,1,3.17
10.1101/042192,10.1016/j.tpb.2016.08.002,theoretical population biology,2016-08-23,3,Control,0,1,NA,NA,0,0,0,0,0,1.59
10.1101/042200,10.1093/nar/gkw429,nucleic acids research,2016-05-19,5,Control,0,20,0,0,1,1,0,0,1,10.34
10.1101/042226,10.1371/journal.pcbi.1005112,plos computational biology,2016-09-23,6,Control,0,13,0,0,0,0,0,0,1,4.65
10.1101/042242,10.1080/20477724.2016.1214350,pathogens and global health,2016-08-08,5,Control,0,14,1,0,0,0,0,0,1,2.01
10.1101/042309,10.1093/gbe/evw203,genome biology and evolution,2016-08-31,6,Control,8,14,0,0,1,1,0,0,1,4.03
10.1101/042317,10.1105/tpc.16.00490,plant cell,2016-09-08,12,Control,6,20,0,0,0,0,1,1,1,8.29
10.1101/042325,10.3732/ajb.1500459,american journal of botany,2016-07-18,1,Control,14,14,0,0,0,0,0,0,1,3.14
10.1101/042333,10.1093/jxb/erw288,journal of experimental botany,2016-07-21,6,Control,11,20,0,0,0,0,0,0,1,6.05
10.1101/042358,10.1371/journal.pntd.0004685,plos neglected tropical diseases,2016-05-02,4,Control,7,19,0,1,0,0,0,0,1,4.15
10.1101/042374,10.1186/s13059-016-0994-0,genome biology,2016-06-16,5,Control,10,17,0,1,0,0,0,0,1,12.8
10.1101/042382,10.1371/journal.pntd.0004804,plos neglected tropical diseases,2016-06-27,4,Control,3,20,1,1,0,0,0,0,1,4.15
10.1101/042390,10.1534/genetics.115.185918,genetics,2016-05-19,3,Control,6,19,1,1,1,1,1,1,1,4.49
10.1101/042408,10.3934/mbe.2016035,mathematical biosciences and engineering,2016-08-29,2,Control,1,19,1,1,0,0,0,0,1,1.08
10.1101/042424,10.1534/genetics.116.189431,genetics,2016-10-27,5,Control,7,20,0,0,1,1,0,0,1,4.49
10.1101/042457,10.1214/16-aoas1014,annals of applied statistics,2017-10-05,9,Control,9,12,1,0,1,0,0,0,1,1.66
10.1101/042499,10.3390/s16122018,sensors (switzerland),2016-11-29,7,Control,0,6,0,0,0,0,0,1,1,3.27
10.1101/042515,10.1038/ejhg.2017.37,european journal of human genetics,2017-03-22,9,Control,10,21,1,0,0,0,1,1,1,3.33
10.1101/042622,10.1534/g3.117.300212,"g3: genes, genomes, genetics",2017-08-30,9,Control,4,15,0,1,1,1,0,0,1,2.7
10.1101/042655,10.1186/s12864-016-3151-y,bmc genomics,2016-11-07,11,Control,1,9,1,0,0,0,0,0,1,3.88
10.1101/042705,10.1007/s00253-016-7684-4,applied microbiology and biotechnology,2016-06-30,7,Control,0,0,0,0,0,0,0,0,0,3.52
10.1101/042739,10.3389/fmicb.2016.01327,frontiers in microbiology,2016-08-23,4,Control,4,6,NA,0,1,0,0,0,1,4.17
10.1101/042788,10.1098/rspb.2017.0475,proceedings of the royal society b: biological sciences,2017-09-06,12,Control,3,7,1,NA,1,1,0,0,1,4.72
10.1101/042796,10.1534/genetics.115.186684,genetics,2016-03-17,4,Control,2,20,0,0,1,1,0,0,1,4.49
10.1101/042838,10.1093/nar/gkw853,nucleic acids research,2016-09-28,8,Control,5,18,0,0,0,0,0,0,1,10.34
10.1101/042846,10.1214/17-aoas1061,annals of applied statistics,2017-12-28,3,Control,1,14,0,0,0,0,0,0,1,1.66
10.1101/042853,10.1093/nar/gkw1011,nucleic acids research,2016-10-18,7,Control,1,13,0,0,0,0,0,0,1,10.34
10.1101/042879,10.1038/ejhg.2017.5,european journal of human genetics,2017-02-15,15,Control,10,21,1,1,0,0,0,0,1,3.33
10.1101/042887,10.1186/s13062-016-0114-9,biology direct,2016-03-22,4,Control,4,20,1,0,0,0,0,0,1,3.13
10.1101/042895,10.1534/genetics.116.189803,genetics,2016-05-05,1,Control,20,20,0,0,1,1,0,0,1,4.49
10.1101/042929,10.1016/j.neuroimage.2016.09.054,neuroimage,2016-09-22,5,Control,6,21,0,0,0,0,0,0,0,6.25
10.1101/042937,10.1186/s13229-017-0146-8,molecular autism,2017-06-12,65,Control,15,21,1,0,0,0,1,1,1,5.46
10.1101/042978,10.18632/oncotarget.12590,oncotarget,2016-10-12,5,Control,2,9,0,0,1,1,0,0,1,5.2
10.1101/042986,10.1371/journal.pcbi.1005499,plos computational biology,2017-04-20,4,Control,10,20,0,0,0,0,1,0,1,4.02
10.1101/043018,10.1007/s00251-016-0915-0,immunogenetics,2016-05-13,7,Control,9,20,NA,NA,0,0,0,0,0,2.34
10.1101/043026,10.1093/molbev/msw114,molecular biology and evolution,2016-06-14,3,Control,1,20,0,0,1,1,0,0,1,6.14
10.1101/043059,10.1038/ismej.2016.190,isme journal,2017-01-06,6,Control,6,21,0,0,1,1,0,0,1,9.39
10.1101/043091,10.1371/journal.pgen.1006013,plos genetics,2016-05-26,1,Control,20,20,0,0,0,0,0,0,1,6.02
10.1101/043109,10.1371/journal.pcbi.1004931,plos computational biology,2016-08-19,7,Control,3,15,0,0,1,1,0,0,1,4.65
10.1101/043117,10.1111/1462-2920.13447,environmental microbiology,2016-07-07,3,Control,4,20,0,0,0,0,0,0,0,5.18
10.1101/043166,10.1016/j.ajhg.2016.03.004,american journal of human genetics,2016-04-30,30,Control,20,7,1,0,0,0,1,1,1,9.68
10.1101/043174,10.1159/000475590,"brain, behavior and evolution",2017-07-06,4,Control,2,18,0,0,0,0,0,0,0,1.69
10.1101/043182,10.1111/jeb.13024,journal of evolutionary biology,2016-12-07,4,Control,4,21,NA,NA,1,1,0,0,1,2.66
10.1101/043190,10.1111/mec.13693,molecular ecology,2016-05-06,5,Control,5,16,1,0,0,0,0,1,0,5.4
10.1101/043208,10.1002/ece3.2412,ecology and evolution,2016-08-31,2,Control,6,20,1,0,0,0,0,0,1,2.61
10.1101/043240,10.1186/s12864-016-2878-9,bmc genomics,2016-08-05,3,Control,20,20,0,0,0,0,0,0,1,3.88
10.1101/043257,10.1186/s12920-017-0250-9,bmc medical genomics,2017-03-28,5,Control,2,19,1,0,0,0,0,0,1,3.34
10.1101/043265,10.1371/journal.pntd.0005031,plos neglected tropical diseases,2016-12-08,4,Control,4,20,1,1,0,0,0,0,1,4.15
10.1101/043307,10.1091/mbc.e17-02-0087,molecular biology of the cell,2017-08-03,4,Control,14,21,1,1,1,1,0,0,1,3.63
10.1101/043315,10.1128/msystems.00130-16,msystems,2016-12-14,5,Control,0,20,1,0,1,1,0,0,1,NA
10.1101/043331,10.1111/oik.04158,oikos,2017-04-17,6,Control,12,21,1,0,0,0,0,0,1,3.63
10.1101/043349,10.1016/j.jtbi.2016.07.012,journal of theoretical biology,2016-07-15,1,Control,9,9,1,1,0,0,0,0,0,2.27
10.1101/043364,10.1107/s2059798316007695,acta crystallographica section d: structural biology,2016-06-24,7,Control,13,13,0,0,0,0,0,0,1,NA
10.1101/043372,10.1038/nmicrobiol.2016.236,nature microbiology,2016-12-12,6,Control,7,12,NA,0,0,0,0,0,0,NA
10.1101/043414,10.1371/journal.pcbi.1005228,plos computational biology,2017-01-19,3,Control,2,20,1,1,0,0,1,1,1,4.02
10.1101/043422,10.1186/s13073-017-0453-x,genome medicine,2017-07-06,6,Control,0,21,0,0,0,0,0,0,1,7.71
10.1101/043430,10.1093/bib/bbw098,briefings in bioinformatics,2016-10-20,9,Control,2,0,1,0,0,0,0,0,0,4.72
10.1101/043455,10.3732/ajb.1600144,american journal of botany,2016-06-22,3,Control,2,18,0,1,1,1,1,1,0,3.14
10.1101/043463,10.1186/s12859-016-1183-6,bmc bioinformatics,2016-08-30,6,Control,6,15,1,0,0,0,0,0,1,2.43
10.1101/043547,10.3389/fnhum.2016.00413,frontiers in human neuroscience,2016-08-18,8,Control,0,20,1,0,0,0,0,0,1,3.1
10.1101/043554,10.1016/j.neuroimage.2016.03.048,neuroimage,2016-04-01,2,Control,0,12,1,1,1,1,0,0,1,6.25
10.1101/043562,10.1534/genetics.116.190785,genetics,2016-11-13,5,Control,7,21,0,1,1,0,1,0,1,4.49
10.1101/043604,10.1093/bioinformatics/btw368,bioinformatics,2016-06-19,4,Control,0,13,0,0,0,0,0,0,1,7.08
10.1101/043612,10.18632/oncotarget.16599,oncotarget,2017-03-27,12,Control,1,15,NA,0,0,0,0,0,1,4.72
10.1101/043653,10.1371/journal.pgen.1006414,plos genetics,2016-11-07,8,Control,2,20,0,0,0,0,0,0,1,6.02
10.1101/043661,10.1534/genetics.116.196105,genetics,2016-11-05,5,Control,3,20,1,0,0,0,0,0,1,4.49
10.1101/043679,10.1016/j.bbapap.2016.08.002,biochimica et biophysica acta - proteins and proteomics,2016-08-06,12,Control,19,20,1,1,0,0,0,0,0,2.93
10.1101/043687,10.1534/genetics.116.186932,genetics,2016-07-12,11,Control,11,20,1,1,0,0,0,0,1,4.49
10.1101/043695,10.1534/g3.116.034678,"g3: genes, genomes, genetics",2016-10-07,5,Control,18,10,0,0,1,1,0,0,1,2.67
10.1101/043729,10.1098/rspb.2017.1090,proceedings of the royal society b: biological sciences,2017-07-19,5,Control,9,14,1,1,1,1,0,0,1,4.72
10.1101/043745,10.1002/hbm.23451,human brain mapping,2016-11-17,5,Control,0,16,1,0,0,1,0,0,1,4.96
10.1101/043778,10.1371/journal.pcbi.1005202,plos computational biology,2016-11-10,2,Control,10,14,1,0,0,0,0,0,1,4.65
10.1101/043786,10.1167/16.10.4,journal of vision,2016-08-05,3,Control,0,20,1,0,0,0,1,1,1,2.18
10.1101/043802,10.1371/journal.pcbi.1005801,plos computational biology,2017-11-06,3,Control,13,15,1,0,1,1,1,1,1,4.02
