"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/178962","10.1016/j.neuroimage.2017.10.037",2017-10-31,"Multimodal surface matching with higher-order smoothness constraints","neuroimage",13,"J","ar",23,"Deposited"
"10.1101/153478","10.1073/pnas.1712962114",2017-12-07,"Molecular chaperones maximize the native state yield on biological times by driving substrates out of equilibrium","proceedings of the national academy of sciences of the united states of america",9,"J","ar",5,"Deposited"
"10.1101/197046","10.1007/s10544-017-0246-4",2017-11-28,"A Radial Pillar Device (RAPID) for continuous and high-throughput separation of multi-sized particles","biomedical microdevices",NA,"J","ar",4,"Deposited"
"10.1101/152991","10.1261/rna.062687.117",2017-08-03,"Architecture and dynamics of overlapped RNA regulatory networks","rna",12,"J","ar",6,"Deposited"
"10.1101/127449","10.1038/s41598-017-12165-1",2017-09-14,"High accuracy label-free classification of single-cell kinetic states from holographic cytometry of human melanoma cells","scientific reports",NA,"J","ar",4,"Deposited"
"10.1101/163204","10.1038/cr.2017.121",2017-09-19,"5-Hydroxymethylcytosine signatures in circulating cell-free DNA as diagnostic biomarkers for human cancers","cell research",15,"J","ar",37,"Deposited"
"10.1101/129056","10.1038/s41598-017-11519-z",2017-09-05,"An embryonic system to assess direct and indirect Wnt transcriptional targets","scientific reports",NA,"J","ar",8,"Deposited"
"10.1101/152140","10.1371/journal.pgen.1006937",2017-07-28,"The Drosophila Duox maturation factor is a key component of a positive feedback loop that sustains regeneration signaling","plos genetics",NA,"J","ar",5,"Deposited"
"10.1101/145615","10.1371/journal.pone.0182163",2017-08-02,"Novel co-culture plate enables growth dynamic-based assessment of contact-independent microbial interactions","plos one",NA,"J","ar",6,"Deposited"
"10.1101/103879","10.1371/journal.pcbi.1005526",2017-06-07,"An integrated calcium imaging processing toolbox for the analysis of neuronal population dynamics","plos computational biology",NA,"J","ar",7,"Deposited"
"10.1101/066647","10.1038/tp.2017.92",2017-05-09,"The effect of crack cocaine addiction and age on the microstructure and morphology of the human striatum and thalamus using shape analysis and fast diffusion kurtosis imaging","translational psychiatry",NA,"J","ar",12,"Deposited"
"10.1101/105320","10.1111/oik.04171",2017-04-24,"Unifying concepts of biological function from molecules to ecosystems","oikos",10,"J","ar",3,"Deposited"
"10.1101/049312","10.1073/pnas.1613916114",2017-02-28,"LEM2 recruits CHMP7 for ESCRT-mediated nuclear envelope closure in fission yeast and human cells","proceedings of the national academy of sciences of the united states of america",10,"J","ar",11,"Deposited"
"10.1101/018457","10.1093/molbev/msv167",2015-07-31,"Site-specific amino acid preferences are mostly conserved in two closely related protein homologs","molecular biology and evolution",17,"J","ar",3,"Deposited"
"10.1101/008532","10.7554/elife.09178",2015-08-22,"Wild worm embryogenesis harbors ubiquitous polygenic modifier variation","elife",16,"J","ar",6,"Deposited"
"10.1101/020362","10.1186/s12864-015-1704-0",2015-07-13,"A semi-supervised approach uncovers thousands of intragenic enhancers differentially activated in human cells","bmc genomics",NA,"J","ar",4,"Deposited"
"10.1101/001065","10.1371/journal.pone.0128115",2015-06-02,"A null model for pearson coexpression networks","plos one",NA,"J","ar",2,"Deposited"
"10.1101/011676","10.3389/fpls.2015.00186",2015-03-25,"A systematic simulation of the effect of salicylic acid on sphingolipid metabolism","frontiers in plant science",12,"J","ar",7,"Deposited"
"10.1101/061010","10.1371/journal.pone.0162768",2016-09-28,"Consensus or deadlock? Consequences of simple behavioral rules for coordination in group decisions","plos one",NA,"J","ar",4,"Deposited"
"10.1101/156877","10.7554/elife.32038",2017-11-23,"The mechanism of variability in transcription start site selection","elife",NA,"J","ar",6,"Deposited"
"10.1101/214023","10.1242/dev.156521",2017-11-21,"Cohesin facilitates zygotic genome activation in zebrafish","development (cambridge)",13,"J","ar",8,"Deposited"
"10.1101/017343","10.1002/ajpa.22985",2016-04-11,"Neanderthal genomics suggests a pleistocene time frame for the first epidemiologic transition","american journal of physical anthropology",10,"J","ar",2,"Deposited"
"10.1101/172122","10.1016/j.neuroimage.2017.10.055",2017-10-28,"Midfrontal theta and pupil dilation parametrically track subjective conflict (but also surprise) during intertemporal choice","neuroimage",15,"J","ar",4,"Deposited"
"10.1101/119974","10.1371/journal.pgen.1006995",2017-10-12,"Environmental perturbations lead to extensive directional shifts in RNA processing","plos genetics",NA,"J","ar",8,"Deposited"
"10.1101/154807","10.1038/s41467-017-01250-8",2017-11-07,"Reflective imaging improves spatiotemporal resolution and collection efficiency in light sheet microscopy","nature communications",NA,"J","ar",14,"Deposited"
"10.1101/174110","10.1038/s41598-017-15313-9",2017-11-10,"Gpufit: An open-source toolkit for GPU-accelerated curve fitting","scientific reports",NA,"J","ar",5,"Deposited"
"10.1101/194134","10.1016/j.nlm.2017.09.009",2017-09-28,"Name conditioning in event-related brain potentials","neurobiology of learning and memory",6,"J","ar",2,"Deposited"
"10.1101/163915","10.1186/s12859-017-1790-x",2017-09-13,"Bayesian unidimensional scaling for visualizing uncertainty in high dimensional datasets with latent ordering of observations","bmc bioinformatics",NA,"J","ar",2,"Deposited"
"10.1101/137067","10.1261/rna.062083.117",2017-07-20,"Priming in a permissive type I-C CRISPR-Cas system reveals distinct dynamics of spacer acquisition and loss","rna",14,"J","ar",3,"Deposited"
"10.1101/019745","10.1016/j.ympev.2016.03.010",2016-03-15,"RAD sequencing enables unprecedented phylogenetic resolution and objective species delimitation in recalcitrant divergent taxa","molecular phylogenetics and evolution",10,"J","ar",2,"Deposited"
"10.1101/025668","10.1016/j.myc.2016.02.001",2016-03-17,"DNA-metabarcoding uncovers the diversity of soil-inhabiting fungi in the tropical island of Puerto Rico","mycoscience",11,"J","ar",4,"Deposited"
"10.1101/109801","10.1371/journal.pone.0184229",2017-09-06,"Simulation framework for generating intratumor heterogeneity patterns in a cancer cell population","plos one",NA,"J","ar",2,"Deposited"
"10.1101/094946","10.1038/ncb3594",2017-08-21,"SMC complexes differentially compact mitotic chromosomes according to genomic context","nature cell biology",10,"J","ar",9,"Deposited"
"10.1101/087585","10.1080/01490451.2017.1321068",2017-04-21,"Trace Metal Imaging of Sulfate-Reducing Bacteria and Methanogenic Archaea at Single-Cell Resolution by Synchrotron X-Ray Fluorescence Imaging","geomicrobiology journal",9,"J","ar",8,"Deposited"
"10.1101/036442","10.7554/elife.23763",2017-03-15,"The computational nature of memory modification","elife",NA,"J","ar",4,"Deposited"
"10.1101/045674","10.1111/mec.14146",2017-04-21,"Genomic evidence for population-specific responses to co-evolving parasites in a New Zealand freshwater snail","molecular ecology",13,"J","ar",6,"Deposited"
"10.1101/076562","10.1038/ng.3847",2017-04-17,"Contrasting evolutionary genome dynamics between domesticated and wild yeasts","nature genetics",12,"J","ar",13,"Deposited"
"10.1101/086330","10.1038/srep46171",2017-04-07,"Odorant cues linked to social immunity induce lateralized antenna stimulation in honey bees (Apis mellifera L.)","scientific reports",NA,"J","ar",4,"Deposited"
"10.1101/024745","10.1007/s40264-016-0393-1",2016-02-10,"An Integrative Data Science Pipeline to Identify Novel Drug Interactions that Prolong the QT Interval","drug safety",9,"J","ar",5,"Deposited"
"10.1101/019711","10.1073/pnas.1510805112",2015-12-29,"Distance from sub-Saharan Africa predicts mutational load in diverse human genomes","proceedings of the national academy of sciences of the united states of america",10,"J","ar",13,"Deposited"
"10.1101/012849","10.1016/j.celrep.2015.09.032",2015-10-04,"Principles Governing A-to-I RNA Editing in the Breast Cancer Transcriptome","cell reports",13,"J","ar",19,"Deposited"
"10.1101/013797","10.1109/tbcas.2015.2461135",2015-09-10,"Controlling E. coli Gene Expression Noise","ieee transactions on biomedical circuits and systems",8,"J","ar",4,"Deposited"
"10.1101/067488","10.1038/bjc.2017.5",2017-02-09,"Cancer treatment scheduling and dynamic heterogeneity in social dilemmas of tumour acidity and vasculature","british journal of cancer",8,"J","ar",4,"Deposited"
"10.1101/073452","10.1016/j.ygeno.2016.12.001",2016-12-09,"Close genetic relationships between a spousal pair with autism-affected children and high minor allele content in cases in autism-associated SNPs","genomics",7,"J","ar",4,"Deposited"
"10.1101/074104","10.1002/fee.1436",2016-12-12,"Assessing data quality in citizen science","frontiers in ecology and the environment",10,"J","ar",4,"Deposited"
"10.1101/053942","10.1038/nmicrobiol.2016.198",2016-10-31,"Genome reduction in an abundant and ubiquitous soil bacterium 'Candidatus Udaeobacter copiosus'","nature microbiology",NA,"J","ar",5,"Deposited"
"10.1101/027409","10.1038/srep36158",2016-10-31,"Rawcopy: Improved copy number analysis with Affymetrix arrays","scientific reports",NA,"J","ar",3,"Deposited"
"10.1101/038851","10.1371/journal.pone.0164314",2016-10-06,"A comparison of the costs and benefits of bacterial gene expression","plos one",NA,"J","ar",4,"Deposited"
"10.1101/010314","10.1073/pnas.1418652112",2015-03-03,"Evidence for recent, population-specific evolution of the human mutation rate","proceedings of the national academy of sciences of the united states of america",6,"J","ar",1,"Deposited"
"10.1101/038356","10.1002/pmic.201600167",2016-07-21,"msVolcano: A flexible web application for visualizing quantitative proteomics data","proteomics",4,"J","ar",3,"Deposited"
"10.1101/174441","10.1002/jms.4058",2017-12-29,"MALDI imaging detects endogenous digoxin in glioblastoma cells infected by Zika virus?Would it be the oncolytic key?","journal of mass spectrometry",7,"J","ar",7,"Deposited"
"10.1101/107995","10.7554/elife.32537",2017-12-27,"The kinetics of pre-mRNA splicing in the Drosophila genome and the influence of gene architecture","elife",NA,"J","ar",6,"Deposited"
"10.1101/028217","10.1186/s13059-016-0993-1",2016-06-10,"Resolving complex structural genomic rearrangements using a randomized approach","genome biology",NA,"J","ar",5,"Deposited"
"10.1101/096289","10.1038/nature24995",2017-11-28,"Genetic diversity of the African malaria vector anopheles gambiae","nature",5,"J","ar",61,"Deposited"
"10.1101/177717","10.1038/s41467-017-01591-4",2017-11-15,"Characterizing a thermostable Cas9 for bacterial genome editing and silencing","nature communications",NA,"J","ar",10,"Deposited"
"10.1101/175984","10.1093/femsyr/fox074",2017-09-11,"Nanopore sequencing enables near-complete de novo assembly of Saccharomyces cerevisiae reference strain CEN.PK113-7D","fems yeast research",NA,"J","ar",9,"Deposited"
"10.1101/157610","10.1534/g3.117.300172",2017-09-10,"Machine learning analysis identifies Drosophila Grunge/Atrophin as an important learning and memory gene required for memory retention and social learning","g3: genes, genomes, genetics",14,"J","ar",3,"Deposited"
"10.1101/131086","10.1128/mbio.01237-17",2017-09-13,"The human salivary microbiome is shaped by shared environment rather than genetics: Evidence from a large family of closely related individuals","mbio",NA,"J","ar",8,"Deposited"
"10.1101/033555","10.1016/j.ajog.2016.02.030",2016-02-17,"Clinical validation of a noninvasive prenatal test for genomewide detection of fetal copy number variants","american journal of obstetrics and gynecology",2.27e+18,"J","ar",12,"Deposited"
"10.1101/020594","10.1007/s10955-015-1431-6",2016-01-12,"Landauer in the Age of Synthetic Biology: Energy Consumption and Information Processing in Biochemical Networks","journal of statistical physics",14,"J","ar",3,"Deposited"
"10.1101/113019","10.3389/fncir.2017.00050",2017-07-21,"Visually driven neuropil activity and information encoding in mouse primary visual cortex","frontiers in neural circuits",NA,"J","ar",4,"Deposited"
"10.1101/072785","10.1093/nar/gkx037",2017-01-25,"Wide-ranging and unexpected consequences of altered Pol II catalytic activity in vivo","nucleic acids research",21,"J","ar",4,"Deposited"
"10.1101/118307","10.1007/s10863-017-9709-9",2017-04-11,"Resveratrol induces mitochondrial dysfunction and decreases chronological life span of Saccharomyces cerevisiae in a glucose-dependent manner","journal of bioenergetics and biomembranes",11,"J","ar",6,"Deposited"
"10.1101/013946","10.1186/s12864-015-2146-4",2015-11-23,"Extracting phylogenetic signal and accounting for bias in whole-genome data sets supports the Ctenophora as sister to remaining Metazoa","bmc genomics",NA,"J","ar",4,"Deposited"
"10.1101/025841","10.1371/journal.pgen.1005612",2015-10-20,"Protein Homeostasis Imposes a Barrier on Functional Integration of Horizontally Transferred Genes in Bacteria","plos genetics",25,"J","ar",8,"Deposited"
"10.1101/013367","10.1007/s12041-015-0554-5",2015-09-21,"Rethinking inheritance, yet again: inheritomes, contextomes and dynamic phenotypes","journal of genetics",10,"J","ar",4,"Deposited"
"10.1101/079921","10.1186/s12864-017-3566-0",2017-02-23,"Exploratory bioinformatics investigation reveals importance of ""junk"" DNA in early embryo development","bmc genomics",NA,"J","ar",1,"Deposited"
"10.1101/049627","10.1534/g3.116.035915",2017-02-09,"Predictability of genetic interactions from functional gene modules","g3: genes, genomes, genetics",8,"J","ar",2,"Deposited"
"10.1101/065912","10.1038/ncomms14049",2017-01-16,"Massively parallel digital transcriptional profiling of single cells","nature communications",NA,"J","ar",33,"Deposited"
"10.1101/007096","10.1098/rspb.2014.1025",2014-08-20,"Stress-induced mutagenesis and complex adaptation","proceedings of the royal society b: biological sciences",NA,"J","ar",2,"Deposited"
"10.1101/005751","10.1016/j.molp.2015.01.016",2015-01-22,"Genomic, transcriptomic, and phenomic variation Reveals the complex adaptation of modern maize breeding","molecular plant",14,"J","ar",11,"Deposited"
