"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/005751","10.1016/j.molp.2014.11.002","male"
"10.1101/005777","10.1186/s12862-015-0384-3","female"
"10.1101/005793","10.1073/pnas.1424909112","female"
"10.1101/005835","10.1371/journal.ppat.1004358","female"
"10.1101/005850","10.1371/journal.pgen.1005197","male"
"10.1101/005892","10.1534/genetics.114.173856","male"
"10.1101/005983","10.1093/bioinformatics/btv164","male"
"10.1101/006015","10.1093/bioinformatics/btv185","male"
"10.1101/006023","10.1093/gbe/evu153","female"
"10.1101/006031","10.1016/j.toxicon.2014.10.001","female"
"10.1101/006056","10.1186/1471-2164-15-s10-s4","male"
"10.1101/006064","10.1038/ng.3212","female"
"10.1101/006080","10.1186/s12867-014-0027-z","male"
"10.1101/006148","10.1186/s13073-014-0079-1","female"
"10.1101/006155","10.1371/journal.ppat.1004761","female"
"10.1101/006171","10.1371/journal.pgen.1004596","male"
"10.1101/006221","10.1101/gr.170985.113","male"
"10.1101/006247","10.1186/s13059-015-0632-2","female"
"10.1101/006338","10.1186/s13059-014-0564-2","female"
"10.1101/006411","10.1093/molbev/msu276","female"
"10.1101/006437","10.1534/genetics.114.167445","male"
"10.1101/006452","10.1534/genetics.114.161943","female"
"10.1101/006544","10.1093/comnet/cnw007","male"
"10.1101/006551","10.1093/bioinformatics/btv101","male"
"10.1101/006577","10.1073/pnas.1423201112","male"
"10.1101/006585","10.1093/nar/gku970","male"
"10.1101/006627","10.1186/s13073-014-0099-x","female"
"10.1101/006684","10.1093/molbev/msu411","male"
"10.1101/006692","10.1186/s13059-015-0609-1","male"
"10.1101/006700","10.1111/evo.12629","female"
"10.1101/006734","10.1371/journal.pgen.1005098","female"
"10.1101/006742","10.1101/gr.180497.114","female"
"10.1101/006783","10.1073/pnas.1424934112","female"
"10.1101/006791","10.3389/fninf.2015.00010","male"
"10.1101/006817","10.1007/s10441-015-9254-z","male"
"10.1101/006825","10.1038/ng.3178","male"
"10.1101/006841","10.1101/gr.180190.114","male"
"10.1101/006866","10.1038/gene.2014.62","unknown"
"10.1101/006890","10.1098/rspb.2014.1334","male"
"10.1101/006908","10.1093/nar/gkv033","male"
"10.1101/006924","10.1007/s00251-015-0827-4","female"
"10.1101/006940","10.1371/journal.pgen.1005637","female"
"10.1101/006973","10.1038/ng.3278","female"
"10.1101/006981","10.1371/journal.pgen.1004825","male"
"10.1101/006999","10.1111/2041-210x.12255","male"
"10.1101/007005","10.1093/nar/gkv139","female"
"10.1101/007039","10.1098/rspb.2014.1448","male"
"10.1101/007047","10.1093/gbe/evu214","male"
"10.1101/007054","10.1093/nar/gkv123","female"
"10.1101/007062","10.1186/s12896-015-0159-3","male"
"10.1101/007088","10.1093/bioinformatics/btv556","female"
"10.1101/007096","10.1098/rspb.2014.1226","male"
"10.1101/007161","10.1111/evo.12620","female"
"10.1101/007211","10.1093/bioinformatics/btv160","male"
"10.1101/007229","10.1093/gbe/evu245","female"
"10.1101/007278","10.1016/j.anbehav.2015.03.008","female"
"10.1101/007351","10.1186/s13059-014-0511-2","male"
"10.1101/007369","10.1093/sysbio/syv020","male"
"10.1101/007401","10.1093/bioinformatics/btu525","male"
"10.1101/007435","10.1093/comnet/cnv028","male"
"10.1101/007443","10.1186/s12859-015-0452-0","female"
"10.1101/007476","10.1093/bioinformatics/btv297","male"
"10.1101/007492","10.1093/bioinformatics/btu820","male"
"10.1101/007500","10.1101/gr.180273.114","female"
"10.1101/007518","10.1371/journal.pgen.1005011","female"
"10.1101/007542","10.1371/journal.pcbi.1004366","female"
"10.1101/007567","10.1093/bioinformatics/btu567","male"
"10.1101/007609","10.3389/fgene.2014.00339","male"
"10.1101/007633","10.1186/s13073-015-0145-3","male"
"10.1101/007666","10.1093/bioinformatics/btv110","male"
"10.1101/007690","10.1534/genetics.114.171702","female"
"10.1101/007708","10.1098/rsbl.2014.0408","male"
"10.1101/007732","10.1664/14-ra-017.1","male"
"10.1101/007757","10.1111/mec.12957","male"
"10.1101/007765","10.1002/ece3.1572","male"
"10.1101/007781","10.1093/gbe/evv204","male"
"10.1101/007799","10.1038/ng.3224","male"
"10.1101/007849","10.1016/j.ympev.2015.09.005","male"
"10.1101/007864","10.1534/g3.114.014704","female"
"10.1101/007898","10.1016/j.fsigen.2014.09.008","male"
"10.1101/007914","10.1642/auk-15-185.1","female"
"10.1101/007922","10.1073/pnas.1423278112","female"
"10.1101/007963","10.1093/bioinformatics/btu861","male"
"10.1101/008003","10.1038/nbt.3239","female"
"10.1101/008037","10.1038/sdata.2014.47","male"
"10.1101/008052","10.1371/journal.pgen.1004875","male"
"10.1101/008110","10.1093/bioinformatics/btv314","male"
"10.1101/008136","10.1371/journal.pgen.1005150","female"
"10.1101/008151","10.1007/s11692-014-9291-6","male"
"10.1101/008185","10.1186/s12864-016-2923-8","male"
"10.1101/008193","10.1111/evo.12547","male"
"10.1101/008235","10.1371/journal.pgen.1005443","male"
"10.1101/008276","10.1002/gepi.21895","male"
"10.1101/008284","10.1038/nbt.3246","male"
"10.1101/008318","10.1007/s11538-014-0049-1","female"
"10.1101/008342","10.1007/s00239-015-9710-z","male"
"10.1101/008367","10.1534/genetics.116.192690","female"
"10.1101/008375","10.1093/nar/gkv715","male"
"10.1101/008409","10.1093/bioinformatics/btv216","female"
"10.1101/008417","10.1371/journal.pcbi.1004131","male"
"10.1101/008425","10.1016/j.ymeth.2014.12.013","male"
"10.1101/008458","10.1111/ecog.00787","female"
"10.1101/008466","10.1371/journal.pcbi.1004158","male"
"10.1101/008508","10.1002/ece3.1813","male"
"10.1101/008516","10.1016/j.jinsphys.2014.06.011","female"
"10.1101/008524","10.1016/j.jinsphys.2014.06.014","male"
"10.1101/008540","10.1016/j.tpb.2015.03.004","female"
"10.1101/008565","10.1073/pnas.1422203112","male"
"10.1101/008581","10.1098/rsif.2015.0276","female"
"10.1101/008623","10.1111/mec.13114","unknown"
"10.1101/008664","10.1098/rspb.2014.3033","female"
"10.1101/008706","10.1038/sdata.2014.56","male"
"10.1101/008714","10.1016/j.jtbi.2015.01.018","male"
"10.1101/008730","10.1387/ijdb.140149ln","female"
"10.1101/008748","10.1186/s12920-015-0098-9","female"
"10.1101/008755","10.1016/j.ajhg.2015.03.003","male"
"10.1101/008763","10.1261/rna.048876.114","male"
"10.1101/008771","10.1093/jnci/djw206","female"
"10.1101/008789","10.1371/journal.pgen.1005513","male"
"10.1101/008797","10.1371/journal.pgen.1005149","male"
"10.1101/008805","10.1534/genetics.114.171173","female"
"10.1101/008839","10.1016/j.jtbi.2014.08.051","unknown"
"10.1101/008854","10.1186/s12983-015-0096-y","female"
"10.1101/008896","10.1016/j.bpj.2015.07.026","male"
"10.1101/008920","10.3389/fncom.2015.00094","male"
"10.1101/008946","10.1371/journal.pcbi.1004250","male"
"10.1101/008953","10.1101/gr.188680.114","male"
"10.1101/008961","10.1016/j.neuroimage.2015.04.041","unknown"
"10.1101/008979","10.1186/s12862-017-0987-y","male"
"10.1101/008995","10.3389/fnhum.2016.00020","female"
"10.1101/009001","10.1186/s13059-015-0624-2","male"
"10.1101/009027","10.1073/pnas.1504837112","male"
"10.1101/009084","10.1111/mec.13480","female"
"10.1101/009092","10.1111/mec.13176","female"
"10.1101/009191","10.1093/molbev/msu337","unknown"
"10.1101/009209","10.1101/gr.183012.114","male"
"10.1101/009225","10.1371/journal.pgen.1004852","male"
"10.1101/009258","10.1016/j.ajhg.2015.05.021","male"
"10.1101/009308","10.1016/j.neuroimage.2015.11.062","female"
"10.1101/009365","10.1111/jeb.12581","unknown"
"10.1101/009407","10.1186/s13059-015-0626-0","female"
"10.1101/009423","10.1088/1478-3975/12/2/026003","male"
"10.1101/009431","10.1186/s13073-015-0187-6","male"
"10.1101/009472","10.1371/journal.pgen.1005250","male"
"10.1101/009498","10.1534/genetics.115.175661","male"
"10.1101/009548","10.1093/bioinformatics/btv360","male"
"10.1101/009571","10.1016/j.coviro.2014.07.007","male"
"10.1101/009613","10.1186/2047-217x-3-20","female"
"10.1101/009670","10.1093/gbe/evv092","female"
"10.1101/009696","10.1111/1755-0998.12285","male"
"10.1101/009720","10.1038/hdy.2015.89","unknown"
"10.1101/009746","10.1098/rsif.2014.1125","unknown"
"10.1101/009795","10.1093/jhered/esv062","male"
"10.1101/009803","10.1086/683227","female"
"10.1101/009829","10.1111/mec.13182","unknown"
"10.1101/009837","10.1093/gbe/evv216","female"
"10.1101/009845","10.1186/s13064-015-0029-7","female"
"10.1101/009878","10.1186/s13059-015-0604-6","male"
"10.1101/009886","10.1534/genetics.114.173716","female"
"10.1101/009928","10.1093/gbe/evv094","female"
"10.1101/009936","10.1016/j.jmp.2016.10.004","female"
"10.1101/009951","10.1186/s13059-015-0783-1","male"
"10.1101/009969","10.1016/j.fsigen.2015.06.003","female"
"10.1101/010017","10.1038/ejhg.2015.72","female"
"10.1101/010082","10.1088/1478-3975/12/3/036003","male"
"10.1101/010116","10.1186/s13742-015-0047-8","male"
"10.1101/010132","10.1093/nar/gku1152","male"
"10.1101/010173","10.1101/gr.186072.114","male"
"10.1101/010181","10.1016/j.baae.2015.07.003","female"
"10.1101/010199","10.1007/s00285-016-1032-2","male"
"10.1101/010207","10.1371/journal.pgen.1004813","female"
"10.1101/010215","10.1093/bioinformatics/btv355","male"
"10.1101/010231","10.1371/journal.pgen.1005374","female"
"10.1101/010314","10.1073/pnas.1501339112","male"
"10.1101/010348","10.3389/fninf.2015.00009","male"
"10.1101/010355","10.1534/g3.115.020685","male"
"10.1101/010363","10.1073/pnas.1420101112","female"
"10.1101/010371","10.1016/j.tpb.2015.04.004","male"
"10.1101/010496","10.1093/sysbio/syu126","female"
"10.1101/010504","10.1093/bioinformatics/btu847","male"
"10.1101/010520","10.1111/2041-210x.12427","male"
"10.1101/010587","10.1371/journal.pcbi.1004007","male"
"10.1101/010611","10.1371/journal.pcbi.1004643","male"
"10.1101/010629","10.1002/ajpa.22889","male"
"10.1101/010637","10.1534/g3.114.014654","male"
"10.1101/010686","10.1093/bioinformatics/btv407","male"
"10.1101/010710","10.1186/s12864-015-1311-0","male"
"10.1101/010728","10.1073/pnas.1601305113","male"
"10.1101/010769","10.1093/gbe/evv069","male"
"10.1101/010785","10.1104/pp.15.00361","female"
"10.1101/010793","10.2983/035.034.0238","male"
"10.1101/010843","10.1371/journal.pcbi.1004250","male"
"10.1101/010868","10.1002/jez.b.22627","male"
"10.1101/010876","10.1371/journal.pcbi.1004831","male"
"10.1101/010900","10.1038/tpj.2015.14","unknown"
"10.1101/010918","10.1093/molbev/msv088","male"
"10.1101/010926","10.1186/s12864-015-1275-0","male"
"10.1101/010934","10.1534/genetics.115.182162","male"
"10.1101/010942","10.1093/molbev/msv080","male"
"10.1101/010959","10.1038/ng.3378","male"
"10.1101/011007","10.1111/jeb.12634","unknown"
"10.1101/011023","10.1371/journal.pgen.1004918","male"
"10.1101/011056","10.4137/bbi.s23619","female"
"10.1101/011064","10.1186/s13637-016-0046-9","male"
"10.1101/011072","10.1002/ece3.1516","female"
"10.1101/011080","10.1016/j.mbs.2015.03.006","male"
"10.1101/011106","10.1007/s11295-015-0871-0","male"
"10.1101/011197","10.1093/nar/gku1264","male"
"10.1101/011213","10.1002/jez.b.22620","female"
"10.1101/011247","10.1016/j.tpb.2014.10.005","male"
"10.1101/011296","10.1371/journal.pcbi.1004566","female"
"10.1101/011304","10.1016/j.humpath.2015.02.014","female"
"10.1101/011320","10.1038/nbt.3605","male"
"10.1101/011353","10.1038/nmeth.3325","female"
"10.1101/011379","10.3897/dez.62.8563","male"
"10.1101/011387","10.1007/s00251-015-0843-4","male"
"10.1101/011437","10.1534/genetics.114.172106","male"
"10.1101/011452","10.1093/sysbio/syw033","male"
"10.1101/011486","10.1128/mbio.00734-15","male"
"10.1101/011494","10.1093/molbev/msv204","female"
"10.1101/011502","10.1101/gr.184473.114","male"
"10.1101/011510","10.1093/bfgp/elv019","male"
"10.1101/011528","10.1002/ajmg.b.32343","female"
"10.1101/011569","10.1371/journal.pcbi.1004348","male"
"10.1101/011577","10.1186/s12862-015-0490-2","male"
"10.1101/011585","10.1093/pcp/pcu180","female"
"10.1101/011593","10.1111/mec.13153","male"
"10.1101/011601","10.1371/journal.pgen.1005267","female"
"10.1101/011676","10.3389/fpls.2015.00159","male"
"10.1101/011684","10.1007/s12041-016-0634-1","male"
"10.1101/011718","10.1093/nar/gkw165","male"
"10.1101/011734","10.1103/physreve.92.022601","female"
"10.1101/011759","10.1186/s12863-014-0138-z","male"
"10.1101/011767","10.1371/journal.pcbi.1005519","male"
"10.1101/011791","10.1021/acs.jcim.5b00206","unknown"
"10.1101/011809","10.1038/ng.3469","female"
"10.1101/011817","10.1111/mec.13130","female"
"10.1101/011833","10.1371/journal.pcbi.1004371","male"
"10.1101/011841","10.1534/genetics.115.177642","male"
"10.1101/011858","10.1186/1752-0509-9-s6-s2","male"
"10.1101/011866","10.1016/j.tpb.2015.06.002","male"
"10.1101/011882","10.1093/bioinformatics/btv545","unknown"
"10.1101/011890","10.1093/bioinformatics/btv583","male"
"10.1101/011957","10.1371/journal.pcbi.1004379","male"
"10.1101/011999","10.1155/2016/4583674","male"
"10.1101/012005","10.1002/gepi.21903","male"
"10.1101/012070","10.1016/j.chom.2015.03.004","male"
"10.1101/012096","10.1093/sysbio/syv118","male"
"10.1101/012138","10.1111/ecog.01576","male"
"10.1101/012179","10.1038/nmeth.3556","female"
"10.1101/012195","10.1007/s10827-015-0575-3","male"
"10.1101/012211","10.1186/s12864-015-1616-z","female"
"10.1101/012229","10.1016/j.jtbi.2015.07.019","male"
"10.1101/012385","10.1002/ece3.1736","male"
"10.1101/012435","10.1186/s12862-015-0482-2","female"
"10.1101/012468","10.1186/s13059-015-0629-x","male"
"10.1101/012492","10.1103/physreve.91.052109","male"
"10.1101/012500","10.1111/mec.13191","male"
"10.1101/012534","10.1109/tcbb.2015.2465906","male"
"10.1101/012567","10.3389/fimmu.2015.00050","male"
"10.1101/012583","10.3389/fncir.2015.00077","male"
"10.1101/012591","10.1038/nmeth.3337","male"
"10.1101/012625","10.1534/g3.115.018473","female"
"10.1101/012666","10.1890/es14-00245.1","male"
"10.1101/012682","10.1038/ng.3221","male"
"10.1101/012690","10.1073/pnas.1507719112","unknown"
"10.1101/012740","10.1111/evo.12652","male"
"10.1101/012757","10.1534/g3.115.021584","male"
"10.1101/012799","10.1186/s13059-015-0734-x","female"
"10.1101/012807","10.1111/evo.12657","male"
"10.1101/012823","10.1214/15-aoas892","female"
"10.1101/012856","10.1186/s12862-017-1107-8","female"
"10.1101/012864","10.1534/genetics.115.178624","male"
"10.1101/012872","10.1186/s12864-015-1507-3","male"
"10.1101/012880","10.1038/nmeth.3311","male"
"10.1101/012906","10.1186/1471-2164-16-s1-s1","male"
"10.1101/012914","10.1101/gr.188649.114","male"
"10.1101/012922","10.1016/j.neuroimage.2015.04.001","female"
"10.1101/012930","10.1107/s1399004715007683","unknown"
"10.1101/012955","10.1107/s1399004715007683","unknown"
"10.1101/012971","10.1534/g3.115.018473","female"
"10.1101/012989","10.1016/j.cortex.2015.05.032","female"
"10.1101/013003","10.1073/pnas.1506755112","male"
"10.1101/013037","10.1534/g3.115.016576","male"
"10.1101/013052","10.1534/genetics.115.176172","female"
"10.1101/013110","10.1038/nmeth.3369","female"
"10.1101/013128","10.1016/j.ibmb.2015.05.001","female"
"10.1101/013151","10.1534/g3.114.016238","male"
"10.1101/013169","10.1186/s12974-016-0566-y","female"
"10.1101/013201","10.1093/nar/gkv485","male"
"10.1101/013227","10.1038/ng.3717","male"
"10.1101/013250","10.1101/gr.192542.115","female"
"10.1101/013284","10.1038/hdy.2015.62","unknown"
"10.1101/013318","10.1371/currents.eogt.45c4e63dd43d62e12228cc5264d6a0db","female"
"10.1101/013342","10.1093/nar/gkv728","male"
"10.1101/013367","10.1007/s12041-015-0547-4","male"
"10.1101/013375","10.1371/journal.pcbi.1004364","male"
"10.1101/013417","10.1111/ele.12446","male"
"10.1101/013425","10.1093/bioinformatics/btv281","male"
"10.1101/013441","10.1111/ele.12447","unknown"
"10.1101/013474","10.1371/journal.pgen.1005772","female"
"10.1101/013482","10.1534/g3.115.016808","female"
"10.1101/013490","10.1101/gr.192682.115","female"
"10.1101/013573","10.1111/evo.12576","male"
"10.1101/013607","10.1534/genetics.115.176669","male"
"10.1101/013623","10.1186/s12859-015-0585-1","male"
"10.1101/013631","10.1371/journal.pgen.1005201","male"
"10.1101/013649","10.1101/gr.186643.114","male"
"10.1101/013656","10.1016/j.ajhg.2015.01.010","male"
"10.1101/013664","10.1186/s12881-015-0234-6","male"
"10.1101/013680","10.1007/s10530-015-0852-0","male"
"10.1101/013698","10.1186/s13073-015-0170-2","male"
"10.1101/013706","10.1152/physiolgenomics.00086.2016","male"
"10.1101/013722","10.1073/pnas.1507121112","male"
"10.1101/013755","10.1093/molbev/msv345","male"
"10.1101/013797","10.1109/tbcas.2015.2460376","male"
"10.1101/013813","10.1038/ismej.2015.96","male"
"10.1101/013821","10.1534/genetics.115.179382","male"
"10.1101/013847","10.1371/journal.pcbi.1004501","male"
"10.1101/013862","10.1093/bioinformatics/btv282","male"
"10.1101/013888","10.1371/journal.pgen.1005762","female"
"10.1101/013896","10.1038/nbt.3386","female"
"10.1101/013912","10.1093/nar/gkv110","male"
"10.1101/013920","10.1093/bioinformatics/btv204","male"
"10.1101/013938","10.3389/fmicb.2015.00730","male"
"10.1101/013946","10.1186/s12864-015-2219-4","female"
"10.1101/013953","10.1387/ijdb.140155rp","male"
"10.1101/013987","10.1111/evo.12657","male"
"10.1101/013995","10.1186/1471-2105-16-s19-s9","male"
"10.1101/014027","10.1534/g3.115.020461","female"
"10.1101/014043","10.1186/s13742-015-0082-5","male"
"10.1101/014050","10.1016/j.ajhg.2015.11.002","female"
"10.1101/014068","10.1371/journal.pgen.1006329","male"
"10.1101/014076","10.1039/c5mb00213c","female"
"10.1101/014092","10.1016/j.neuroimage.2015.03.064","female"
"10.1101/014118","10.1101/gr.177576.114","male"
"10.1101/014126","10.1016/j.ajhg.2015.09.005","male"
"10.1101/014142","10.1039/c5mb00577a","male"
"10.1101/014159","10.3389/fphys.2015.00177","male"
"10.1101/014167","10.1002/pro.2473","female"
"10.1101/014175","10.1016/j.jmb.2014.06.009","unknown"
"10.1101/014183","10.1371/journal.ppat.1004724","male"
"10.1101/014217","10.1371/journal.ppat.1005087","male"
"10.1101/014233","10.1098/rsif.2015.0083","female"
"10.1101/014241","10.1038/ng.3401","male"
"10.1101/014290","10.1534/genetics.115.177360","male"
"10.1101/014308","10.1016/j.ympev.2015.04.029","male"
"10.1101/014365","10.1186/s12918-015-0192-9","male"
"10.1101/014415","10.1038/hdy.2016.6","unknown"
"10.1101/014431","10.1016/j.mbs.2015.03.008","male"
"10.1101/014449","10.1007/s10441-015-9269-5","male"
"10.1101/014456","10.1111/1462-2920.12825","female"
"10.1101/014464","10.1534/genetics.115.176180","male"
"10.1101/014472","10.1093/bioinformatics/btv364","male"
"10.1101/014480","10.1016/j.virol.2015.02.056","male"
"10.1101/014498","10.1038/ng.3403","female"
"10.1101/014514","10.1007/s10548-015-0432-8","male"
