"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/026740","10.1111/1744-7917.12371",FALSE,FALSE
"10.1101/185496","10.1016/j.molcel.2017.09.033",TRUE,FALSE
"10.1101/023457","10.1038/hdy.2016.25",TRUE,FALSE
"10.1101/014977","10.1093/nar/gkv1089",TRUE,TRUE
"10.1101/017103","10.1093/bioinformatics/btv624",TRUE,FALSE
"10.1101/109512","10.1016/j.jbiotec.2017.08.007",TRUE,FALSE
"10.1101/114454","10.1523/jneurosci.0649-17.2017",TRUE,FALSE
"10.1101/090340","10.1242/dev.147637",TRUE,FALSE
"10.1101/133298","10.1073/pnas.1706905114",TRUE,FALSE
"10.1101/062554","10.1002/gepi.22056",FALSE,FALSE
"10.1101/091876","10.1534/genetics.116.198895",TRUE,FALSE
"10.1101/117937","10.1111/nph.14624",TRUE,FALSE
"10.1101/045955","10.1038/s41598-017-01984-x",TRUE,TRUE
"10.1101/102632","10.1534/genetics.116.196451",TRUE,FALSE
"10.1101/124842","10.1016/j.jtbi.2017.04.017",FALSE,FALSE
"10.1101/066522","10.7554/elife.24119",TRUE,TRUE
"10.1101/075028","10.1073/pnas.1615536114",TRUE,FALSE
"10.1101/074385","10.1016/j.ajhg.2017.01.017",TRUE,FALSE
"10.1101/029322","10.7717/peerj.2771",TRUE,TRUE
"10.1101/056200","10.1186/s12859-016-1357-2",TRUE,TRUE
"10.1101/009969","10.1016/j.fsigen.2015.05.005",TRUE,FALSE
"10.1101/006577","10.1073/pnas.1419956112",TRUE,FALSE
"10.1101/013227","10.1038/ng.3710",TRUE,FALSE
"10.1101/051946","10.1016/j.bpj.2016.05.034",TRUE,FALSE
"10.1101/023879","10.1093/bioinformatics/btw138",FALSE,FALSE
"10.1101/118901","10.1002/pmic.201700232",TRUE,FALSE
"10.1101/024851","10.1093/molbev/msw036",TRUE,FALSE
"10.1101/122937","10.1186/s13059-017-1372-2",TRUE,TRUE
"10.1101/163733","10.1128/aac.01603-17",TRUE,FALSE
"10.1101/107797","10.1128/mcb.00302-17",TRUE,FALSE
"10.1101/141960","10.1038/s41598-017-16550-8",TRUE,TRUE
"10.1101/131276","10.1074/jbc.m117.793513",TRUE,FALSE
"10.1101/101972","10.7554/elife.29820",TRUE,TRUE
"10.1101/146324","10.1098/rsos.170988",TRUE,TRUE
"10.1101/157180","10.3389/fncel.2017.00275",TRUE,TRUE
"10.1101/142729","10.15252/msb.20177951",TRUE,TRUE
"10.1101/157529","10.18632/oncotarget.21258",TRUE,FALSE
"10.1101/040741","10.1038/ncomms11568",TRUE,TRUE
"10.1101/024935","10.1371/journal.pone.0150002",TRUE,TRUE
"10.1101/021238","10.1093/bioinformatics/btv651",TRUE,FALSE
"10.1101/076497","10.1002/ecy.1915",TRUE,FALSE
"10.1101/098988","10.1038/s41562-017-0072",FALSE,FALSE
"10.1101/113696","10.1073/pnas.1702798114",TRUE,FALSE
"10.1101/083014","10.1128/mcb.00085-17",TRUE,FALSE
"10.1101/115741","10.3732/ajb.1700083",TRUE,FALSE
"10.1101/068338","10.1101/gr.214346.116",TRUE,FALSE
"10.1101/084897","10.1186/s13059-017-1204-4",TRUE,TRUE
"10.1101/019893","10.1534/g3.115.018762",TRUE,TRUE
"10.1101/078170","10.7717/peerj.2959",TRUE,TRUE
"10.1101/102822","10.1016/j.str.2016.12.012",FALSE,FALSE
"10.1101/062919","10.1038/srep39921",TRUE,TRUE
"10.1101/068098","10.1016/j.jsb.2016.09.006",FALSE,FALSE
"10.1101/064246","10.1073/pnas.1611398113",TRUE,FALSE
"10.1101/046185","10.1016/j.jep.2016.09.041",FALSE,FALSE
"10.1101/006338","10.1186/s13059-014-0553-5",TRUE,TRUE
"10.1101/174102","10.1534/g3.117.300495",TRUE,TRUE
"10.1101/180125","10.1523/jneurosci.2386-17.2017",TRUE,FALSE
"10.1101/177345","10.1128/jvi.01413-17",TRUE,FALSE
"10.1101/159111","10.1093/gigascience/gix097",TRUE,TRUE
"10.1101/042085","10.1534/g3.116.028878",TRUE,TRUE
"10.1101/097774","10.1016/j.neuroimage.2017.09.009",TRUE,FALSE
"10.1101/077099","10.3389/fnins.2017.00720",TRUE,TRUE
"10.1101/137836","10.1073/pnas.1706365114",TRUE,FALSE
"10.1101/011759","10.1186/s12863-014-0131-6",TRUE,TRUE
"10.1101/039255","10.1186/s12977-016-0267-8",TRUE,TRUE
"10.1101/026005","10.1371/journal.pone.0149575",TRUE,TRUE
"10.1101/076570","10.1091/mbc.e16-09-0644",TRUE,FALSE
"10.1101/116327","10.1371/journal.pone.0181093",TRUE,TRUE
"10.1101/099440","10.1073/pnas.1700062114",TRUE,FALSE
"10.1101/102319","10.7554/elife.25364",TRUE,TRUE
"10.1101/095802","10.1016/j.cell.2017.05.004",TRUE,FALSE
"10.1101/101808","10.1534/g3.117.039693",TRUE,TRUE
"10.1101/099606","10.1016/j.molcel.2017.03.001",TRUE,FALSE
"10.1101/080788","10.1007/s10822-017-0020-y",TRUE,FALSE
"10.1101/029017","10.1371/journal.pcbi.1005339",TRUE,TRUE
"10.1101/016345","10.1186/s12864-015-1860-2",TRUE,TRUE
"10.1101/006015","10.1093/bioinformatics/btv272",TRUE,FALSE
"10.1101/012070","10.1016/j.chom.2015.03.008",TRUE,FALSE
"10.1101/030536","10.1016/j.mod.2016.08.001",TRUE,FALSE
"10.1101/028555","10.1093/nar/gkw568",TRUE,TRUE
"10.1101/049809","10.1093/nar/gkx1115",TRUE,TRUE
"10.1101/153445","10.7554/elife.29593",TRUE,TRUE
"10.1101/099614","10.1093/beheco/arx135",FALSE,FALSE
"10.1101/057273","10.1371/journal.pone.0158857",TRUE,TRUE
"10.1101/047571","10.3390/v8060155",TRUE,TRUE
"10.1101/200592","10.1371/journal.pone.0190384",TRUE,TRUE
"10.1101/136598","10.1074/jbc.m117.819144",TRUE,FALSE
"10.1101/139956","10.7554/elife.28804",TRUE,TRUE
"10.1101/154872","10.1186/s13068-017-0927-5",TRUE,TRUE
"10.1101/081216","10.1371/journal.pgen.1007023",TRUE,TRUE
"10.1101/030957","10.1104/pp.15.01825",TRUE,FALSE
"10.1101/075192","10.1637/11525-110216-reg.1",FALSE,FALSE
"10.1101/131607","10.1371/journal.pone.0181127",TRUE,TRUE
"10.1101/071282","10.1101/gr.215087.116",TRUE,FALSE
"10.1101/009837","10.1093/gbe/evv203",TRUE,TRUE
"10.1101/005264","10.1093/sysbio/syv055",TRUE,FALSE
"10.1101/018648","10.1093/hmg/ddv309",TRUE,FALSE
"10.1101/005413","10.1093/nar/gkv137",TRUE,TRUE
"10.1101/030148","10.1371/journal.pgen.1006340",TRUE,TRUE
"10.1101/033175","10.1093/molbev/msw102",TRUE,FALSE
"10.1101/061036","10.1242/jeb.143818",TRUE,FALSE
"10.1101/036012","10.1186/s12864-016-3198-9",TRUE,TRUE
"10.1101/018531","10.1093/bioinformatics/btw360",TRUE,FALSE
"10.1101/002204","10.1038/srep08790",TRUE,TRUE
"10.1101/172932","10.1093/nar/gkx1192",TRUE,TRUE
"10.1101/133074","10.1111/tra.12543",TRUE,FALSE
"10.1101/137372","10.7554/elife.28629",TRUE,TRUE
"10.1101/211755","10.1534/genetics.117.300377",TRUE,FALSE
"10.1101/048215","10.1186/s13073-016-0319-7",TRUE,TRUE
"10.1101/040410","10.1091/mbc.e16-02-0090",TRUE,FALSE
"10.1101/142141","10.1021/acs.biochem.7b01170",TRUE,FALSE
"10.1101/105684","10.1002/ece3.3438",TRUE,TRUE
"10.1101/128728","10.1371/journal.pgen.1007071",TRUE,TRUE
"10.1101/111179","10.1016/j.bpj.2017.08.014",TRUE,FALSE
"10.1101/002410","10.1038/nn.3669",FALSE,FALSE
"10.1101/094615","10.1021/acs.jproteome.7b00288",FALSE,FALSE
"10.1101/105288","10.1038/s41467-017-00422-w",TRUE,TRUE
"10.1101/027995","10.1016/j.jtbi.2015.12.008",FALSE,FALSE
"10.1101/012013","10.1371/journal.pone.0138030",TRUE,TRUE
"10.1101/013490","10.1101/gr.191395.115",TRUE,FALSE
"10.1101/015115","10.1098/rstb.2014.0243",TRUE,FALSE
"10.1101/012666","10.1890/es14-00198.1",TRUE,TRUE
"10.1101/018762","10.1038/ncomms12915",TRUE,TRUE
"10.1101/032805","10.1534/genetics.115.185264",TRUE,FALSE
"10.1101/044636","10.1038/srep32065",TRUE,TRUE
"10.1101/000026","10.1371/journal.pgen.1004507",TRUE,TRUE
"10.1101/000109","10.1371/journal.pgen.1004439",TRUE,TRUE
"10.1101/000125","10.1016/j.ejca.2014.09.006",FALSE,FALSE
"10.1101/000141","10.1371/journal.pcbi.1003417",TRUE,TRUE
"10.1101/000158","10.1186/1471-2164-15-404",TRUE,TRUE
"10.1101/000208","10.1101/gr.161760.113",TRUE,FALSE
"10.1101/000265","10.1093/nar/gkw1200",TRUE,TRUE
"10.1101/000307","10.1371/journal.pgen.1004277",TRUE,TRUE
"10.1101/000422","10.3389/fgene.2014.00002",TRUE,TRUE
"10.1101/000430","10.1021/sb400128g",TRUE,FALSE
"10.1101/000448","10.1021/sb500234s",TRUE,FALSE
"10.1101/000497","10.1186/s13062-016-0156-z",TRUE,TRUE
"10.1101/000521","10.1111/evo.12426",FALSE,FALSE
"10.1101/000562","10.1007/s11538-014-0024-x",TRUE,FALSE
"10.1101/000661","10.1098/rspb.2014.2274",TRUE,FALSE
"10.1101/000752","10.1016/j.ajhg.2014.03.017",TRUE,FALSE
"10.1101/000760","10.1111/cobi.12291",FALSE,FALSE
"10.1101/000778","10.1371/journal.pcbi.1003872",TRUE,TRUE
"10.1101/003087","10.1371/journal.pcbi.1003872",TRUE,TRUE
"10.1101/000885","10.1021/sb400160m",FALSE,FALSE
"10.1101/000893","10.1111/cobi.12551",TRUE,FALSE
"10.1101/000943","10.3389/fncir.2014.00019",TRUE,TRUE
"10.1101/000950","10.1093/mp/ssu002",TRUE,FALSE
"10.1101/000968","10.3389/fnhum.2013.00808",TRUE,TRUE
"10.1101/001008","10.15252/msb.20145117",TRUE,TRUE
"10.1101/001024","10.1186/s12859-015-0465-8",TRUE,TRUE
"10.1101/001073","10.1534/genetics.114.163683",TRUE,FALSE
"10.1101/001081","10.1093/bioinformatics/btu157",TRUE,FALSE
"10.1101/001107","10.1101/gr.176933.114",TRUE,FALSE
"10.1101/001172","10.1093/sysbio/syu017",TRUE,FALSE
"10.1101/001198","10.1038/mp.2014.72",TRUE,FALSE
"10.1101/001230","10.1093/bioinformatics/btv349",TRUE,FALSE
"10.1101/001255","10.1007/s10750-014-1881-x",FALSE,FALSE
"10.1101/001321","10.1038/onc.2014.319",FALSE,FALSE
"10.1101/001347","10.1093/molbev/msu276",TRUE,FALSE
"10.1101/006411","10.1093/molbev/msu276",TRUE,FALSE
"10.1101/001370","10.1038/nmeth.3068",TRUE,FALSE
"10.1101/001388","10.1093/molbev/msu128",TRUE,FALSE
"10.1101/001479","10.3389/fgene.2015.00340",TRUE,TRUE
"10.1101/001495","10.1371/journal.pcbi.1003594",TRUE,TRUE
"10.1101/001511","10.1534/genetics.115.176842",TRUE,FALSE
"10.1101/014639","10.1534/genetics.115.176842",TRUE,FALSE
"10.1101/001529","10.1163/15685373-12342156",FALSE,FALSE
"10.1101/001537","10.1017/s0950268814002878",FALSE,FALSE
"10.1101/001545","10.1186/1471-2105-15-171",TRUE,TRUE
"10.1101/001586","10.1016/j.bica.2014.02.001",FALSE,FALSE
"10.1101/001610","10.1111/aje.12151",FALSE,FALSE
"10.1101/001677","10.1111/oik.01663",FALSE,FALSE
"10.1101/001685","10.1186/s13227-015-0014-6",TRUE,TRUE
"10.1101/001776","10.1186/1471-2164-15-14",TRUE,TRUE
"10.1101/001784","10.1126/science.1250761",TRUE,FALSE
"10.1101/001842","10.1098/rspb.2013.2303",TRUE,FALSE
"10.1101/001883","10.1093/bioinformatics/btu544",TRUE,FALSE
"10.1101/001909","10.1093/hmg/ddu304",TRUE,FALSE
"10.1101/001917","10.1098/rsif.2014.0339",TRUE,FALSE
"10.1101/001941","10.1111/2041-210x.12190",TRUE,FALSE
"10.1101/001958","10.1089/cmb.2014.0008",TRUE,FALSE
"10.1101/001966","10.1261/rna.045500.114",TRUE,FALSE
"10.1101/002006","10.1186/1471-2164-15-1001",TRUE,TRUE
"10.1101/002014","10.1093/nar/gkv1546",TRUE,TRUE
"10.1101/002048","10.1016/j.bpj.2013.12.054",TRUE,FALSE
"10.1101/002071","10.1007/s12035-014-8755-0",FALSE,FALSE
"10.1101/002121","10.1186/s13326-016-0075-z",TRUE,TRUE
"10.1101/002188","10.1186/1471-2164-15-1033",TRUE,TRUE
"10.1101/002295","10.1371/journal.pcbi.1003695",TRUE,TRUE
"10.1101/002311","10.1152/jn.00476.2014",TRUE,FALSE
"10.1101/002337","10.1007/s00248-014-0532-0",FALSE,FALSE
"10.1101/002345","10.1371/journal.pgen.1004735",TRUE,TRUE
"10.1101/002360","10.1016/j.chemolab.2017.06.004",FALSE,FALSE
"10.1101/002386","10.1093/hmg/ddu734",TRUE,FALSE
"10.1101/002428","10.1371/journal.pgen.1004556",TRUE,TRUE
"10.1101/002469","10.1186/1471-2105-15-s6-s7",TRUE,TRUE
"10.1101/002576","10.1093/bioinformatics/btv017",TRUE,FALSE
"10.1101/002600","10.1371/journal.pgen.1005134",TRUE,TRUE
"10.1101/002618","10.1007/s00251-014-0785-2",TRUE,FALSE
"10.1101/002626","10.1101/gad.248864.114",TRUE,FALSE
"10.1101/002634","10.1111/ecog.01814",TRUE,FALSE
"10.1101/002659","10.1038/nmat3890",TRUE,FALSE
"10.1101/002683","10.1098/rstb.2013.0452",TRUE,FALSE
"10.1101/002691","10.1016/j.biopsych.2015.02.017",TRUE,FALSE
"10.1101/002709","10.1186/1471-2164-15-1016",TRUE,TRUE
"10.1101/002725","10.1186/s13059-015-0594-4",TRUE,FALSE
"10.1101/002766","10.1186/1471-2164-15-1037",TRUE,TRUE
"10.1101/002782","10.1007/s11306-015-0889-1",TRUE,FALSE
"10.1101/002816","10.1016/j.ajhg.2014.08.010",TRUE,FALSE
"10.1101/002824","10.1093/bioinformatics/btu518",TRUE,FALSE
"10.1101/002832","10.1186/s13059-014-0563-3",TRUE,TRUE
"10.1101/002865","10.1038/ng.3178",FALSE,FALSE
"10.1101/006825","10.1038/ng.3178",FALSE,FALSE
"10.1101/002873","10.1098/rsif.2014.0575",TRUE,FALSE
"10.1101/002881","10.1002/cpe.3253",FALSE,FALSE
"10.1101/002899","10.1093/molbev/msu154",TRUE,FALSE
"10.1101/002923","10.3389/fncom.2014.00171",TRUE,TRUE
"10.1101/002931","10.1038/ng.3202",FALSE,FALSE
"10.1101/002956","10.1186/s13059-014-0511-2",TRUE,TRUE
"10.1101/007351","10.1186/s13059-014-0511-2",TRUE,TRUE
"10.1101/002964","10.1093/nar/gku1296",TRUE,TRUE
"10.1101/002972","10.3389/fbioe.2016.00040",TRUE,TRUE
"10.1101/002980","10.1016/j.bpj.2013.12.029",TRUE,FALSE
"10.1101/003012","10.1073/pnas.1313713111",TRUE,FALSE
"10.1101/003053","10.1073/pnas.1409802111",TRUE,FALSE
"10.1101/003160","10.1007/s00439-014-1445-1",FALSE,FALSE
"10.1101/003178","10.1093/bioinformatics/btu743",TRUE,FALSE
"10.1101/003210","10.1261/rna.043398.113",TRUE,FALSE
"10.1101/003228","10.1111/1365-2664.12303",TRUE,FALSE
"10.1101/003285","10.1101/gr.173641.114",TRUE,FALSE
"10.1101/003293","10.1101/gad.249599.114",TRUE,FALSE
"10.1101/003319","10.1371/journal.pgen.1004750",TRUE,TRUE
"10.1101/003327","10.15252/msb.20145304",TRUE,TRUE
"10.1101/003335","10.1021/sb500019b",TRUE,FALSE
"10.1101/003350","10.1093/gbe/evu168",TRUE,TRUE
"10.1101/003368","10.1098/rsif.2014.0119",TRUE,FALSE
"10.1101/003376","10.1371/journal.pcbi.1003722",TRUE,TRUE
"10.1101/003384","10.1007/s11538-014-0028-6",TRUE,FALSE
"10.1101/003400","10.1016/j.nicl.2014.06.016",TRUE,TRUE
"10.1101/003442","10.1098/rspb.2014.1324",TRUE,FALSE
"10.1101/003459","10.1073/pnas.1400619111",TRUE,FALSE
"10.1101/003467","10.1186/s13059-014-0537-5",TRUE,TRUE
"10.1101/003533","10.1016/j.bbrc.2014.03.158",FALSE,FALSE
"10.1101/003541","10.1073/pnas.1406324111",TRUE,FALSE
"10.1101/003640","10.1093/bioinformatics/btu381",TRUE,FALSE
"10.1101/003657","10.1111/geb.12309",FALSE,FALSE
"10.1101/003673","10.1371/journal.pcbi.1003840",TRUE,TRUE
"10.1101/003707","10.1111/evo.12436",FALSE,FALSE
"10.1101/003723","10.1093/bioinformatics/btu572",TRUE,FALSE
"10.1101/003731","10.1186/1471-2164-15-704",TRUE,TRUE
"10.1101/003749","10.1093/sysbio/syv005",TRUE,FALSE
"10.1101/003772","10.1088/1478-3975/11/2/026003",TRUE,FALSE
"10.1101/003780","10.1007/s00285-014-0805-8",FALSE,FALSE
"10.1101/003806","10.11646/phytotaxa.220.2.2",FALSE,FALSE
"10.1101/003848","10.1093/molbev/msu218",TRUE,FALSE
"10.1101/003871","10.1186/s12915-014-0056-6",TRUE,TRUE
"10.1101/003921","10.1073/pnas.1402216111",TRUE,FALSE
"10.1101/003939","10.1007/s13235-014-0105-3",FALSE,FALSE
"10.1101/003954","10.1093/bioinformatics/btu741",TRUE,FALSE
"10.1101/003962","10.1093/bioinformatics/btu632",TRUE,FALSE
"10.1101/004002","10.1086/682070",FALSE,FALSE
"10.1101/004010","10.1093/nar/gku686",TRUE,TRUE
"10.1101/004036","10.1111/bij.12712",TRUE,FALSE
"10.1101/004101","10.1186/s13059-015-0653-x",TRUE,FALSE
"10.1101/004119","10.1371/journal.pgen.1004890",TRUE,TRUE
"10.1101/004127","10.1098/rsif.2014.0101",TRUE,FALSE
"10.1101/004135","10.1016/j.evolhumbehav.2014.04.002",FALSE,FALSE
"10.1101/005223","10.1016/j.evolhumbehav.2014.04.002",FALSE,FALSE
"10.1101/004184","10.1111/2041-210x.12348",TRUE,FALSE
"10.1101/004192","10.1186/s12918-015-0164-0",TRUE,TRUE
"10.1101/004234","10.1534/genetics.114.168823",TRUE,FALSE
"10.1101/004242","10.1186/s12859-014-0405-z",TRUE,TRUE
"10.1101/004267","10.1186/s12862-015-0404-3",TRUE,TRUE
"10.1101/004317","10.1093/nar/gku489",TRUE,TRUE
"10.1101/004341","10.1073/pnas.1314939111",TRUE,FALSE
"10.1101/004374","10.1093/sysbio/syv044",TRUE,FALSE
"10.1101/004416","10.1016/j.jebo.2015.09.008",TRUE,FALSE
"10.1101/004424","10.1534/genetics.114.165282",TRUE,FALSE
"10.1101/004440","10.1073/pnas.1414648111",TRUE,FALSE
"10.1101/004465","10.1093/sysbio/syu046",TRUE,FALSE
"10.1101/004473","10.1371/journal.pcbi.1004549",TRUE,TRUE
"10.1101/004481","10.1007/s00239-014-9639-7",TRUE,FALSE
"10.1101/004499","10.1093/nar/gku606",TRUE,TRUE
"10.1101/004572","10.1186/s12862-015-0414-1",TRUE,TRUE
"10.1101/004614","10.1186/1471-2164-15-518",TRUE,TRUE
"10.1101/004648","10.3389/fimmu.2014.00340",TRUE,TRUE
"10.1101/004671","10.1101/gr.165126.113",TRUE,FALSE
"10.1101/004689","10.1093/sysbio/syv025",TRUE,FALSE
"10.1101/004713","10.1534/g3.114.014894",TRUE,TRUE
"10.1101/004788","10.1242/dev.113696",TRUE,FALSE
"10.1101/004820","10.1111/1365-2745.12257",TRUE,FALSE
"10.1101/004853","10.1371/journal.pgen.1004339",TRUE,TRUE
"10.1101/004861","10.1002/hbm.22642",TRUE,FALSE
"10.1101/004887","10.1080/17513758.2014.972473",TRUE,TRUE
"10.1101/004895","10.1371/journal.pgen.1004958",TRUE,TRUE
"10.1101/004986","10.1007/s00442-014-3052-1",FALSE,FALSE
"10.1101/005009","10.1016/j.envsoft.2015.01.008",TRUE,FALSE
"10.1101/005017","10.1371/journal.pgen.1004424",TRUE,TRUE
"10.1101/005058","10.1007/s00412-014-0487-4",FALSE,FALSE
"10.1101/005082","10.1093/bioinformatics/btu519",TRUE,FALSE
"10.1101/005090","10.1093/bioinformatics/btu515",TRUE,FALSE
"10.1101/005231","10.1111/gtc.12184",TRUE,FALSE
"10.1101/005264","10.1093/sysbio/syv050",TRUE,FALSE
"10.1101/005348","10.1038/ng.3006",FALSE,FALSE
"10.1101/005355","10.1186/s13068-014-0139-1",TRUE,TRUE
"10.1101/005363","10.1111/evo.12623",FALSE,FALSE
"10.1101/005371","10.1186/gb-2014-15-6-r79",TRUE,FALSE
"10.1101/005413","10.1093/nar/gkv060",TRUE,TRUE
"10.1101/005462","10.1186/gb-2014-15-6-r77",TRUE,FALSE
"10.1101/005512","10.1186/1471-2148-14-106",TRUE,TRUE
"10.1101/005546","10.1186/1471-2105-16-s5-s2",TRUE,TRUE
"10.1101/005561","10.1016/j.mbs.2014.05.002",FALSE,FALSE
"10.1101/005587","10.1186/s12859-015-0453-z",TRUE,TRUE
"10.1101/005637","10.1186/s13073-015-0126-6",TRUE,TRUE
"10.1101/005652","10.1016/j.gde.2014.08.007",FALSE,FALSE
"10.1101/005660","10.1016/j.jtbi.2015.03.008",TRUE,FALSE
"10.1101/005694","10.3389/fmicb.2014.00513",TRUE,TRUE
"10.1101/005710","10.1093/hmg/ddu286",TRUE,FALSE
"10.1101/005728","10.1002/ajmg.b.32317",FALSE,FALSE
"10.1101/005751","10.1016/j.molp.2014.11.002",TRUE,FALSE
"10.1101/005777","10.1186/s12862-015-0384-3",TRUE,TRUE
"10.1101/005793","10.1073/pnas.1424909112",TRUE,FALSE
"10.1101/005835","10.1371/journal.ppat.1004358",TRUE,TRUE
"10.1101/005850","10.1371/journal.pgen.1005197",TRUE,TRUE
"10.1101/005892","10.1534/genetics.114.173856",TRUE,FALSE
"10.1101/005983","10.1093/bioinformatics/btv164",TRUE,FALSE
"10.1101/006015","10.1093/bioinformatics/btv185",TRUE,FALSE
"10.1101/006023","10.1093/gbe/evu153",TRUE,TRUE
"10.1101/006031","10.1016/j.toxicon.2014.10.001",FALSE,FALSE
"10.1101/006056","10.1186/1471-2164-15-s10-s4",TRUE,TRUE
"10.1101/006064","10.1038/ng.3212",FALSE,FALSE
"10.1101/006080","10.1186/s12867-014-0027-z",TRUE,TRUE
"10.1101/006148","10.1186/s13073-014-0079-1",TRUE,TRUE
"10.1101/006155","10.1371/journal.ppat.1004761",TRUE,TRUE
"10.1101/006171","10.1371/journal.pgen.1004596",TRUE,TRUE
"10.1101/006221","10.1101/gr.170985.113",TRUE,FALSE
"10.1101/006247","10.1186/s13059-015-0632-2",TRUE,FALSE
"10.1101/006338","10.1186/s13059-014-0564-2",TRUE,TRUE
"10.1101/006437","10.1534/genetics.114.167445",TRUE,FALSE
"10.1101/006452","10.1534/genetics.114.161943",TRUE,FALSE
"10.1101/006544","10.1093/comnet/cnw007",FALSE,FALSE
"10.1101/006551","10.1093/bioinformatics/btv101",TRUE,FALSE
"10.1101/006577","10.1073/pnas.1423201112",TRUE,FALSE
"10.1101/006585","10.1093/nar/gku970",TRUE,TRUE
"10.1101/006627","10.1186/s13073-014-0099-x",TRUE,TRUE
"10.1101/006684","10.1093/molbev/msu411",TRUE,FALSE
"10.1101/006692","10.1186/s13059-015-0609-1",TRUE,FALSE
"10.1101/006700","10.1111/evo.12629",FALSE,FALSE
"10.1101/006734","10.1371/journal.pgen.1005098",TRUE,TRUE
"10.1101/006742","10.1101/gr.180497.114",TRUE,FALSE
"10.1101/006783","10.1073/pnas.1424934112",TRUE,FALSE
"10.1101/006791","10.3389/fninf.2015.00010",TRUE,TRUE
"10.1101/006817","10.1007/s10441-015-9254-z",FALSE,FALSE
"10.1101/006841","10.1101/gr.180190.114",TRUE,FALSE
"10.1101/006866","10.1038/gene.2014.62",TRUE,FALSE
"10.1101/006890","10.1098/rspb.2014.1334",TRUE,FALSE
"10.1101/006908","10.1093/nar/gkv033",TRUE,TRUE
"10.1101/006924","10.1007/s00251-015-0827-4",TRUE,FALSE
"10.1101/006940","10.1371/journal.pgen.1005637",TRUE,TRUE
"10.1101/006973","10.1038/ng.3278",TRUE,FALSE
"10.1101/006981","10.1371/journal.pgen.1004825",TRUE,TRUE
"10.1101/006999","10.1111/2041-210x.12255",TRUE,FALSE
"10.1101/007005","10.1093/nar/gkv139",TRUE,TRUE
"10.1101/007039","10.1098/rspb.2014.1448",TRUE,FALSE
"10.1101/007047","10.1093/gbe/evu214",TRUE,TRUE
"10.1101/007054","10.1093/nar/gkv123",TRUE,TRUE
"10.1101/007062","10.1186/s12896-015-0159-3",TRUE,TRUE
"10.1101/007088","10.1093/bioinformatics/btv556",TRUE,FALSE
"10.1101/007096","10.1098/rspb.2014.1226",TRUE,FALSE
"10.1101/007161","10.1111/evo.12620",FALSE,FALSE
"10.1101/007211","10.1093/bioinformatics/btv160",TRUE,FALSE
"10.1101/007229","10.1093/gbe/evu245",TRUE,TRUE
"10.1101/007278","10.1016/j.anbehav.2015.03.008",FALSE,FALSE
"10.1101/007369","10.1093/sysbio/syv020",TRUE,FALSE
"10.1101/007401","10.1093/bioinformatics/btu525",TRUE,FALSE
"10.1101/007435","10.1093/comnet/cnv028",TRUE,FALSE
"10.1101/007443","10.1186/s12859-015-0452-0",TRUE,TRUE
"10.1101/007476","10.1093/bioinformatics/btv297",TRUE,FALSE
"10.1101/007492","10.1093/bioinformatics/btu820",TRUE,FALSE
"10.1101/007500","10.1101/gr.180273.114",TRUE,FALSE
"10.1101/007518","10.1371/journal.pgen.1005011",TRUE,TRUE
"10.1101/007542","10.1371/journal.pcbi.1004366",TRUE,TRUE
"10.1101/007567","10.1093/bioinformatics/btu567",TRUE,FALSE
"10.1101/007609","10.3389/fgene.2014.00339",TRUE,TRUE
"10.1101/007633","10.1186/s13073-015-0145-3",TRUE,TRUE
"10.1101/007666","10.1093/bioinformatics/btv110",TRUE,FALSE
"10.1101/007690","10.1534/genetics.114.171702",TRUE,FALSE
"10.1101/007708","10.1098/rsbl.2014.0408",TRUE,FALSE
"10.1101/007732","10.1664/14-ra-017.1",FALSE,FALSE
"10.1101/007757","10.1111/mec.12957",FALSE,FALSE
"10.1101/007765","10.1002/ece3.1572",TRUE,TRUE
"10.1101/007781","10.1093/gbe/evv204",TRUE,TRUE
"10.1101/007799","10.1038/ng.3224",FALSE,FALSE
"10.1101/007849","10.1016/j.ympev.2015.09.005",FALSE,FALSE
"10.1101/007864","10.1534/g3.114.014704",TRUE,TRUE
"10.1101/007898","10.1016/j.fsigen.2014.09.008",FALSE,FALSE
"10.1101/007914","10.1642/auk-15-185.1",TRUE,FALSE
"10.1101/007922","10.1073/pnas.1423278112",TRUE,FALSE
"10.1101/007963","10.1093/bioinformatics/btu861",TRUE,FALSE
"10.1101/008003","10.1038/nbt.3239",TRUE,FALSE
"10.1101/008037","10.1038/sdata.2014.47",TRUE,TRUE
"10.1101/008052","10.1371/journal.pgen.1004875",TRUE,TRUE
"10.1101/008110","10.1093/bioinformatics/btv314",TRUE,FALSE
"10.1101/008136","10.1371/journal.pgen.1005150",TRUE,TRUE
"10.1101/008151","10.1007/s11692-014-9291-6",FALSE,FALSE
"10.1101/008185","10.1186/s12864-016-2923-8",TRUE,TRUE
"10.1101/008193","10.1111/evo.12547",FALSE,FALSE
"10.1101/008235","10.1371/journal.pgen.1005443",TRUE,TRUE
"10.1101/008276","10.1002/gepi.21895",TRUE,FALSE
"10.1101/008284","10.1038/nbt.3246",TRUE,FALSE
"10.1101/008318","10.1007/s11538-014-0049-1",TRUE,FALSE
"10.1101/008342","10.1007/s00239-015-9710-z",FALSE,FALSE
