"PREPRINT_DOI","PREPRINT_POSTED_DATE","CITING_ARTICLE_DOI","CITING_ARTICLE_CREATED_DATE"
"10.1101/066613",2016-07-28,"10.1038/s41598-017-03996-z","2017-06-15"
"10.1101/107656",2017-02-10,"10.1038/s41598-017-03996-z","2017-06-15"
"10.1101/099168",2017-01-09,"10.1371/journal.pone.0179531","2017-06-20"
"10.1101/123158",2017-04-02,"10.2220/biomedres.38.215","2017-06-19"
"10.1101/122697",2017-03-31,"10.2220/biomedres.38.215","2017-06-19"
"10.1101/035626",2015-12-30,"10.1080/19491034.2017.1285988","2017-02-02"
"10.1101/038158",2016-01-28,"10.1094/pdis-01-17-0119-re","2017-03-21"
"10.1101/032862",2015-11-25,"10.1016/j.semcdb.2016.08.030","2016-09-03"
"10.1101/047142",2016-04-04,"10.1016/j.semcdb.2016.08.030","2016-09-03"
"10.1101/012021",2014-11-30,"10.1080/23311908.2017.1325570","2017-06-26"
"10.1101/046805",2016-04-02,"10.1186/s12864-017-3860-x","2017-06-24"
"10.1101/120071",2017-03-24,"10.1007/s11557-017-1315-z","2017-06-21"
"10.1101/087841",2016-11-15,"10.1364/oe.25.014453","2017-06-16"
"10.1101/133181",2017-05-02,"10.7554/elife.25624.001","2017-06-16"
"10.1101/112268",2017-02-27,"10.1186/s13059-017-1250-y","2017-06-19"
"10.1101/034314",2015-12-13,"10.1007/s12229-017-9187-0","2017-06-22"
"10.1101/082602",2016-10-24,"10.7554/elife.23382","2017-06-06"
"10.1101/122788",2017-03-31,"10.1016/j.pnpbp.2017.05.022","2017-05-30"
"10.1101/066092",2016-07-26,"10.1016/j.fsi.2017.06.032","2017-06-11"
"10.1101/061820",2016-07-04,"10.3389/fphar.2017.00365","2017-07-06"
"10.1101/048603",2016-04-13,"10.3389/fpls.2017.00763","2017-05-23"
"10.1101/005165",2014-05-14,"10.3389/fpls.2017.01054","2017-06-19"
"10.1101/140574",2017-05-22,"10.1242/dev.151035","2017-06-20"
"10.1101/125310",2017-05-10,"10.1186/s13072-017-0137-1","2017-06-15"
"10.1101/061671",2016-07-06,"10.7326/m16-2530","2017-03-20"
"10.1101/079509",2016-10-06,"10.1016/j.cell.2017.05.035","2017-06-15"
"10.1101/027219",2015-09-18,"10.1016/j.cell.2017.05.035","2017-06-15"
"10.1101/056820",2016-06-02,"10.1016/j.ymeth.2017.03.008","2017-03-10"
"10.1101/021568",2015-06-26,"10.1016/j.ymeth.2017.03.008","2017-03-10"
"10.1101/091843",2016-12-05,"10.1016/j.ymeth.2017.03.008","2017-03-10"
"10.1101/074567",2016-09-14,"10.1038/nprot.2017.040","2017-06-01"
"10.1101/134551",2017-05-05,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/115600",2017-03-10,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/074419",2016-09-09,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/110601",2017-02-21,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/089342",2016-11-23,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/039768",2016-02-15,"10.1016/j.cell.2017.05.038","2017-06-15"
"10.1101/027607",2015-09-25,"10.1128/msystems.00020-16","2016-06-08"
"10.1101/061960",2016-07-04,"10.1016/j.sbi.2017.05.016","2017-07-17"
"10.1101/105106",2017-02-06,"10.7554/elife.21415","2017-05-17"
"10.1101/051342",2016-05-02,"10.1016/bs.pmbts.2017.05.003","2017-06-20"
"10.1101/074476",2016-09-13,"10.1016/j.quaint.2017.06.022","2017-06-21"
"10.1101/093468",2016-12-13,"10.1016/j.quaint.2017.06.022","2017-06-21"
"10.1101/113241",2017-03-03,"10.1016/j.quaint.2017.06.022","2017-06-21"
"10.1101/135616",2017-05-09,"10.1016/j.quaint.2017.06.022","2017-06-21"
"10.1101/114488",2017-03-06,"10.1016/j.quaint.2017.04.040","2017-06-17"
"10.1101/083691",2016-10-26,"10.14814/phy2.13306","2017-06-09"
"10.1101/099127",2017-01-09,"10.3390/md15060165","2017-06-06"
"10.1101/107789",2017-02-11,"10.3390/md15060165","2017-06-06"
"10.1101/053009",2016-05-12,"10.1038/nrg.2017.32","2017-05-30"
"10.1101/071100",2016-08-23,"10.1042/bst20170011","2017-06-15"
"10.1101/006288",2014-06-13,"10.1371/journal.pone.0179404","2017-06-12"
"10.1101/094458",2016-12-15,"10.1007/s00359-017-1189-1","2017-06-13"
"10.1101/094607",2016-12-15,"10.1007/s00359-017-1189-1","2017-06-13"
"10.1101/008896",2014-09-09,"10.1021/acs.jctc.7b00182","2017-04-06"
"10.1101/042622",2016-03-07,"10.1093/bioinformatics/btw478","2016-07-20"
"10.1101/066738",2016-07-29,"10.1055/s-0037-1603776","2017-06-10"
"10.1101/095737",2016-12-20,"10.1186/s13059-017-1241-z","2017-06-14"
"10.1101/060921",2016-06-28,"10.1111/1755-0998.12623","2016-12-15"
"10.1101/036236",2016-01-15,"10.1016/j.omtn.2017.04.009","2017-04-13"
"10.1101/090886",2016-12-01,"10.1534/genetics.116.196030","2016-12-23"
"10.1101/132696",2017-05-01,"10.1186/s12859-017-1714-9","2017-06-13"
"10.1101/049650",2016-04-21,"10.1159/000477677","2017-06-07"
"10.1101/049668",2016-04-21,"10.1159/000477677","2017-06-07"
"10.1101/071282",2016-08-24,"10.1128/jb.00125-17","2017-04-25"
"10.1101/080085",2016-10-10,"10.1111/2041-210x.12810","2017-05-14"
"10.1101/107953",2017-02-12,"10.1016/j.tics.2017.05.008","2017-06-16"
"10.1101/024679",2015-08-16,"10.3109/24701394.2016.1167891","2016-04-20"
"10.1101/093906",2016-12-14,"10.1016/j.tibtech.2017.05.004","2017-06-17"
"10.1101/015578",2015-02-20,"10.1038/s41598-017-03489-z","2017-06-08"
"10.1101/087551",2016-11-14,"10.1007/978-3-319-59050-9_7","2017-05-22"
"10.1101/098962",2017-01-06,"10.1002/1878-0261.12084","2017-05-26"
"10.1101/037267",2016-01-25,"10.1038/s41598-017-03631-x","2017-06-07"
"10.1101/118323",2017-03-19,"10.1007/s12281-017-0276-7","2017-06-09"
"10.1101/088393",2016-11-17,"10.1534/genetics.116.198887","2017-03-07"
"10.1101/057307",2016-06-07,"10.1534/genetics.116.198887","2017-03-07"
"10.1101/088427",2016-11-17,"10.1534/genetics.116.198887","2017-03-07"
"10.1101/058164",2016-06-10,"10.1016/j.immuni.2017.05.005","2017-06-13"
"10.1101/134387",2017-05-04,"10.1016/j.cois.2017.05.018","2017-06-12"
"10.1101/036103",2016-01-06,"10.1016/b978-0-12-804310-3.00021-1","2017-02-25"
"10.1101/085548",2016-11-03,"10.1038/s41598-017-03073-5","2017-06-02"
"10.1101/027607",2015-09-25,"10.1128/genomea.00425-17","2017-06-02"
"10.1101/105742",2017-02-06,"10.1098/rstb.2016.0165","2017-06-06"
"10.1101/040618",2016-02-22,"10.1111/jeb.13117","2017-05-15"
"10.1101/065508",2016-07-24,"10.1126/sciadv.1601959","2017-02-11"
"10.1101/033266",2015-11-30,"10.1038/s41598-017-03340-5","2017-05-30"
"10.1101/033142",2015-11-27,"10.1186/s12870-017-1039-x","2017-06-08"
"10.1101/104232",2017-01-30,"10.1186/s12868-017-0383-y","2017-08-24"
"10.1101/062109",2016-07-05,"10.1002/2017wr021125","2017-06-13"
"10.1101/094060",2016-12-22,"10.1111/nph.14631","2017-06-13"
"10.1101/075929",2016-09-19,"10.1016/j.neuron.2017.04.007","2017-06-10"
"10.1101/105890",2017-02-03,"10.1016/j.celrep.2017.05.047","2017-06-06"
"10.1101/014530",2015-01-29,"10.1109/tcbb.2016.2527648","2016-02-11"
"10.1101/057778",2016-06-08,"10.1093/bioinformatics/btx022","2017-01-21"
"10.1101/023788",2015-08-03,"10.1111/2041-210x.12777","2017-06-08"
"10.1101/029900",2015-10-27,"10.1111/2041-210x.12777","2017-06-08"
"10.1101/077941",2016-09-27,"10.1016/j.stemcr.2017.05.010","2017-06-08"
"10.1101/084103",2016-10-28,"10.1093/gigascience/gix004","2017-02-04"
"10.1101/083824",2016-10-27,"10.1016/j.cobeha.2017.05.025","2017-06-10"
"10.1101/083857",2016-10-27,"10.1016/j.cobeha.2017.05.025","2017-06-10"
"10.1101/065284",2016-07-22,"10.1016/j.neuron.2017.03.028","2017-06-10"
"10.1101/029512",2015-10-20,"10.1016/j.neuron.2017.05.016","2017-06-10"
"10.1101/078519",2016-09-30,"10.1002/bies.201700001","2017-06-08"
"10.1101/050112",2016-04-25,"10.3389/fimmu.2017.00640","2017-06-09"
"10.1101/066456",2016-07-28,"10.3389/fimmu.2017.00640","2017-06-09"
"10.1101/098939",2017-01-06,"10.1016/j.cobeha.2017.05.023","2017-06-10"
"10.1101/108019",2017-02-13,"10.1016/j.neuron.2017.05.028","2017-06-10"
"10.1101/035626",2015-12-30,"10.1016/j.bpj.2017.04.037","2017-06-11"
"10.1101/009944",2014-10-03,"10.1093/bioinformatics/btw507","2016-08-03"
"10.1101/100495",2017-01-15,"10.1016/j.bpj.2017.04.050","2017-06-11"
"10.1101/021568",2015-06-26,"10.1186/s12859-017-1697-6","2017-06-06"
"10.1101/108431",2017-02-14,"10.1016/j.cub.2017.04.009","2017-06-06"
"10.1101/128835",2017-04-20,"10.1371/journal.ppat.1006365","2017-05-05"
"10.1101/068809",2016-08-12,"10.1371/journal.ppat.1006365","2017-05-05"
"10.1101/109272",2017-02-24,"10.1371/journal.ppat.1006365","2017-05-05"
"10.1101/053892",2016-05-18,"10.1016/j.neuroimage.2017.05.059","2017-06-01"
"10.1101/061960",2016-07-04,"10.1016/j.cell.2017.05.020","2017-06-08"
"10.1101/021592",2015-06-27,"10.1093/bioinformatics/btw799","2016-12-13"
"10.1101/024232",2015-08-10,"10.1093/gigascience/gix015","2017-03-16"
"10.1101/052662",2016-05-11,"10.1093/gigascience/gix015","2017-03-16"
"10.1101/040352",2016-02-19,"10.1093/gigascience/gix015","2017-03-16"
"10.1101/055160",2016-05-25,"10.1016/j.stemcr.2017.05.012","2017-06-09"
"10.1101/021592",2015-06-27,"10.1016/j.stemcr.2017.05.012","2017-06-09"
"10.1101/075994",2016-09-19,"10.1098/rspb.2017.0679","2017-05-31"
"10.1101/107086",2017-02-08,"10.1098/rspb.2017.0679","2017-05-31"
"10.1101/221879",2017-11-18,"10.1098/rspb.2017.0679","2017-05-31"
"10.1101/106237",2017-02-06,"10.1038/s41598-017-02837-3","2017-05-25"
"10.1101/021568",2015-06-26,"10.1002/jcp.25970","2017-04-21"
"10.1101/027219",2015-09-18,"10.1093/bioinformatics/btw729","2016-11-16"
"10.1101/026872",2015-09-15,"10.1093/bioinformatics/btw729","2016-11-16"
"10.1101/019588",2015-05-21,"10.1093/bioinformatics/btw729","2016-11-16"
"10.1101/021568",2015-06-26,"10.1016/j.ymeth.2017.05.003","2017-05-10"
"10.1101/109041",2017-02-16,"10.1371/journal.pcbi.1005557","2017-05-25"
"10.1101/218883",2017-11-14,"10.1371/journal.pcbi.1005557","2017-05-25"
"10.1101/108498",2017-02-14,"10.1371/journal.pgen.1006722","2017-05-15"
"10.1101/011650",2014-11-19,"10.1002/wrna.1427","2017-06-07"
"10.1101/097022",2016-12-27,"10.1186/s13068-017-0810-4","2017-05-10"
"10.1101/007641",2014-08-01,"10.1109/iacs.2017.7921938","2017-05-12"
"10.1101/009274",2014-09-18,"10.1111/jbi.12939","2016-12-21"
"10.1101/068809",2016-08-12,"10.1371/journal.pcbi.1005457","2017-05-18"
"10.1101/081257",2016-10-15,"10.1128/msystems.00191-16","2017-03-08"
"10.1101/074450",2016-09-09,"10.1016/j.ajhg.2017.05.004","2017-06-02"
"10.1101/053033",2016-05-12,"10.3389/fnins.2017.00302","2017-05-30"
"10.1101/061382",2016-07-24,"10.1073/pnas.1620161114","2017-04-26"
"10.1101/090324",2016-11-30,"10.1073/pnas.1620161114","2017-04-26"
"10.1101/032839",2015-11-25,"10.1073/pnas.1620161114","2017-04-26"
"10.1101/056648",2016-06-07,"10.1073/pnas.1620161114","2017-04-26"
"10.1101/096206",2016-12-22,"10.1016/j.mib.2017.05.007","2017-06-04"
"10.1101/098970",2017-01-10,"10.1016/j.neubiorev.2017.05.013","2017-05-12"
"10.1101/094003",2016-12-14,"10.1371/journal.pone.0178630","2017-06-01"
"10.1101/071282",2016-08-24,"10.1016/j.funbio.2017.04.007","2017-05-06"
"10.1101/062182",2016-07-05,"10.1016/j.neuron.2017.04.034","2017-05-17"
"10.1101/074351",2016-09-09,"10.1371/journal.pcbi.1005533","2017-05-22"
"10.1101/058289",2016-06-10,"10.1021/acs.est.6b05767","2017-03-27"
"10.1101/103879",2017-01-28,"10.1016/j.cub.2017.05.029","2017-06-02"
"10.1101/120600",2017-03-25,"10.1186/s12859-017-1708-7","2017-05-31"
"10.1101/089391",2016-11-25,"10.3389/fnagi.2017.00162","2017-05-29"
"10.1101/013813",2015-01-15,"10.1016/j.chemosphere.2017.05.106","2017-05-18"
"10.1101/015016",2015-02-08,"10.1186/s12911-017-0461-1","2017-05-30"
"10.1101/038273",2016-01-29,"10.1186/s12911-017-0461-1","2017-05-30"
"10.1101/076273",2016-09-20,"10.1371/journal.pone.0177901","2017-05-18"
"10.1101/108290",2017-02-14,"10.7554/elife.24284","2017-04-25"
"10.1101/058024",2016-06-09,"10.7554/elife.24284","2017-04-25"
"10.1101/059436",2016-06-17,"10.7554/elife.24284","2017-04-25"
"10.1101/029876",2015-10-26,"10.1016/j.neuropsychologia.2017.02.013","2017-02-17"
"10.1101/049056",2016-04-20,"10.1002/ajmg.a.38288","2017-05-25"
"10.1101/028068",2015-10-01,"10.1038/ncomms15454","2017-05-17"
"10.1101/096420",2016-12-23,"10.1073/pnas.1616130114","2017-05-03"
"10.1101/068122",2016-08-05,"10.1016/j.rhisph.2017.05.001","2017-05-04"
"10.1101/079681",2016-10-07,"10.1016/j.rhisph.2017.05.001","2017-05-04"
"10.1101/055947",2016-05-30,"10.1038/s41598-017-02864-0","2017-05-26"
"10.1101/062182",2016-07-05,"10.1117/1.nph.4.3.031211","2017-05-12"
"10.1101/130419",2017-04-24,"10.1098/rsob.170077","2017-05-31"
"10.1101/042994",2016-03-09,"10.1371/journal.pone.0176732","2017-05-31"
"10.1101/128637",2017-04-19,"10.1016/j.cois.2017.05.010","2017-05-20"
"10.1101/124032",2017-04-04,"10.1128/jvi.00571-17","2017-05-25"
"10.1101/098970",2017-01-10,"10.1080/15294145.2017.1295214","2017-02-13"
"10.1101/109983",2017-02-20,"10.1016/j.tplants.2017.05.001","2017-05-19"
"10.1101/058503",2016-06-12,"10.1186/s12977-017-0356-3","2017-05-23"
"10.1101/104356",2017-01-31,"10.7554/elife.24623","2017-05-16"
"10.1101/136275",2017-05-10,"10.1016/j.tig.2017.04.004","2017-05-20"
"10.1101/068809",2016-08-12,"10.1016/j.rhisph.2017.05.003","2017-05-06"
"10.1101/059436",2016-06-17,"10.7554/elife.27605","2017-05-17"
"10.1101/038695",2016-02-04,"10.1093/molbev/msw261","2016-11-19"
"10.1101/073098",2016-09-02,"10.1016/j.tmrv.2017.05.002","2017-05-15"
"10.1101/030338",2015-10-30,"10.1016/j.nmd.2017.04.011","2017-05-05"
"10.1101/068957",2016-08-10,"10.1093/molbev/msw264","2016-11-19"
"10.1101/024257",2015-08-10,"10.1093/bioinformatics/btw587","2016-09-08"
"10.1101/061663",2016-07-01,"10.1093/bioinformatics/btw587","2016-09-08"
"10.1101/109389",2017-02-17,"10.1016/j.bbalip.2017.05.006","2017-05-14"
"10.1101/047456",2016-04-06,"10.1186/s12862-017-0964-5","2017-05-23"
"10.1101/000802",2013-11-22,"10.1186/s12862-017-0964-5","2017-05-23"
"10.1101/096891",2016-12-27,"10.1111/1462-2920.13786","2017-05-05"
"10.1101/058917",2016-06-14,"10.1016/j.neuroscience.2017.05.009","2017-05-17"
"10.1101/068809",2016-08-12,"10.1038/nprot.2017.066","2017-05-24"
"10.1101/002378",2014-02-05,"10.7554/elife.23551","2017-05-03"
"10.1101/057281",2016-06-07,"10.7554/elife.23551","2017-05-03"
"10.1101/144139",2017-05-30,"10.7554/elife.23551","2017-05-03"
"10.1101/117622",2017-03-17,"10.1080/1747423x.2017.1331271","2017-05-15"
"10.1101/125724",2017-04-09,"10.1016/j.it.2017.05.003","2017-05-29"
"10.1101/072264",2016-08-30,"10.1111/evo.13253","2017-04-22"
"10.1101/065862",2016-07-26,"10.1016/j.neuroscience.2017.05.011","2017-05-17"
"10.1101/067454",2016-08-03,"10.1186/s13073-017-0433-1","2017-05-17"
"10.1101/068932",2016-08-10,"10.1111/1755-0998.12686","2017-04-27"
"10.1101/023754",2015-08-02,"10.1093/bioinformatics/btw797","2016-12-13"
"10.1101/122879",2017-03-31,"10.7554/elife.21778","2017-03-31"
"10.1101/099002",2017-01-10,"10.7554/elife.22630","2017-04-05"
"10.1101/027342",2015-09-22,"10.1093/bioinformatics/btw615","2016-09-24"
"10.1101/035808",2016-01-01,"10.1186/s12859-017-1700-2","2017-05-25"
"10.1101/041616",2016-02-28,"10.1186/s12859-017-1700-2","2017-05-25"
"10.1101/048603",2016-04-13,"10.1016/j.molmed.2017.05.004","2017-05-30"
"10.1101/104844",2017-02-02,"10.1016/j.molmed.2017.05.004","2017-05-30"
"10.1101/053033",2016-05-12,"10.1016/j.tplants.2017.05.002","2017-05-30"
"10.1101/050757",2016-04-28,"10.1007/s11704-016-6309-5","2017-05-17"
"10.1101/012997",2014-12-24,"10.5731/pdajpst.2016.006734","2016-12-15"
"10.1101/036103",2016-01-06,"10.1042/bcj20160510","2017-05-17"
"10.1101/040246",2016-02-19,"10.5194/bg-14-2641-2017","2017-05-24"
"10.1101/015792",2015-02-27,"10.1016/j.bpj.2017.04.012","2017-05-23"
"10.1101/003236",2014-03-05,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/069633",2016-08-15,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/007369",2014-07-22,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/035758",2016-01-05,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/078584",2016-09-30,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/237784",2017-12-22,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/062919",2016-07-08,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/065912",2016-07-26,"10.12688/f1000research.11290.1","2017-04-28"
"10.1101/055368",2016-05-25,"10.1016/j.jtbi.2017.04.031","2017-05-11"
"10.1101/092361",2016-12-07,"10.1016/j.cels.2017.04.006","2017-05-24"
"10.1101/083691",2016-10-26,"10.1113/jp273614","2017-03-29"
"10.1101/065862",2016-07-26,"10.1080/17588928.2017.1287069","2017-01-31"
"10.1101/055699",2016-05-26,"10.1080/15368378.2017.1323762","2017-05-19"
"10.1101/034595",2015-12-16,"10.1016/j.jpba.2017.03.062","2017-04-29"
"10.1101/086710",2016-11-21,"10.1098/rstb.2016.0350","2017-05-23"
"10.1101/043729",2016-03-15,"10.1144/jgs2016-093","2016-12-23"
"10.1101/094185",2016-12-15,"10.1016/j.cell.2017.05.004","2017-05-18"
"10.1101/079863",2016-10-09,"10.1186/s12711-017-0321-6","2017-05-16"
"10.1101/016865",2015-03-22,"10.1186/s12859-017-1557-4","2017-02-28"
"10.1101/049114",2016-06-15,"10.1016/j.ympev.2017.05.002","2017-05-06"
"10.1101/117382",2017-03-17,"10.1186/s12915-017-0383-5","2017-05-19"
"10.1101/105163",2017-02-02,"10.1186/s12915-017-0383-5","2017-05-19"
"10.1101/104844",2017-02-02,"10.1186/s12915-017-0383-5","2017-05-19"
"10.1101/024869",2015-08-17,"10.1186/s12864-017-3836-x","2017-06-24"
"10.1101/079343",2016-10-07,"10.1016/j.cbpa.2017.04.015","2017-05-17"
"10.1101/119552",2017-03-22,"10.1111/jcmm.13209","2017-05-19"
"10.1101/043372",2016-03-16,"10.1016/j.scijus.2017.05.002","2017-05-13"
"10.1101/087841",2016-11-15,"10.7554/elife.23872","2017-04-13"
"10.1101/079269",2016-10-04,"10.1177/1545968317697034","2017-03-16"
"10.1101/098277",2017-01-05,"10.7554/elife.24901","2017-05-10"
"10.1101/065862",2016-07-26,"10.1002/hbm.23651","2017-05-15"
"10.1101/058487",2016-06-12,"10.1016/j.nbt.2017.05.001","2017-05-04"
"10.1101/001073",2013-12-02,"10.1186/s12870-015-0510-9","2015-06-22"
"10.1101/024042",2015-08-06,"10.1186/s12870-015-0510-9","2015-06-22"
"10.1101/064824",2016-07-20,"10.3389/fpls.2017.00652","2017-05-12"
"10.1101/087577",2016-11-14,"10.3390/genes8050141","2017-05-15"
"10.1101/067496",2016-08-02,"10.1002/prot.25272","2017-02-27"
"10.1101/066100",2016-07-26,"10.1093/gigascience/giw016","2017-02-24"
"10.1101/124578",2017-04-05,"10.1016/j.celrep.2017.04.054","2017-05-16"
"10.1101/127902",2017-04-17,"10.1016/j.celrep.2017.04.054","2017-05-16"
"10.1101/012914",2014-12-19,"10.1186/s12864-015-1650-x","2015-06-10"
"10.1101/058164",2016-06-10,"10.1038/s41598-017-01820-2","2017-05-03"
"10.1101/102525",2017-02-17,"10.1016/j.conb.2017.03.014","2017-05-11"
"10.1101/069641",2016-08-15,"10.1016/j.conb.2017.03.014","2017-05-11"
"10.1101/066589",2016-07-29,"10.1016/j.conb.2017.03.014","2017-05-11"
"10.1101/032839",2015-11-25,"10.1371/journal.pntd.0005455","2017-04-07"
"10.1101/018929",2015-05-05,"10.1093/bioinformatics/btw735","2016-11-17"
"10.1101/085134",2016-11-02,"10.1371/journal.pbio.2001073","2017-04-13"
"10.1101/013177",2014-12-24,"10.1016/j.bmhimx.2017.03.003","2017-05-10"
"10.1101/004218",2014-04-14,"10.3389/fgene.2017.00045","2017-04-18"
"10.1101/105940",2017-02-03,"10.3389/fgene.2017.00045","2017-04-18"
"10.1101/054262",2016-05-20,"10.1016/j.neuroimage.2017.04.061","2017-04-27"
"10.1101/017418",2015-04-01,"10.1016/j.neuroimage.2017.04.061","2017-04-27"
"10.1101/040576",2016-02-22,"10.1016/j.neuroimage.2017.04.061","2017-04-27"
"10.1101/111807",2017-02-25,"10.1080/23273798.2017.1323112","2017-05-10"
"10.1101/090449",2016-11-29,"10.1016/j.pbi.2017.04.012","2017-05-08"
"10.1101/064212",2016-07-15,"10.3389/fnins.2017.00222","2017-04-25"
"10.1101/109561",2017-02-20,"10.1111/epp.12375","2017-05-11"
"10.1101/101923",2017-01-20,"10.1371/journal.pone.0177444","2017-05-11"
"10.1101/114512",2017-03-07,"10.1111/mec.14140","2017-04-10"
"10.1101/068338",2016-08-07,"10.1093/bioinformatics/btw832","2017-01-06"
"10.1101/056846",2016-06-07,"10.1093/bioinformatics/btw832","2017-01-06"
"10.1101/055756",2016-11-03,"10.1016/j.ajhg.2017.04.010","2017-05-11"
"10.1101/042598",2016-03-07,"10.1098/rspb.2016.2588","2017-05-03"
"10.1101/090449",2016-11-29,"10.1016/j.cub.2017.03.039","2017-05-08"
"10.1101/074567",2016-09-14,"10.1080/14789450.2017.1322904","2017-04-24"
"10.1101/073478",2016-09-05,"10.1080/14789450.2017.1322904","2017-04-24"
"10.1101/036061",2016-01-07,"10.1038/ncomms15309","2017-05-05"
"10.1101/089086",2016-11-22,"10.1093/bioinformatics/btw764","2016-11-25"
"10.1101/205971",2017-10-19,"10.1186/s13059-017-1218-y","2017-05-08"
"10.1101/056499",2016-06-01,"10.1186/s13059-017-1218-y","2017-05-08"
"10.1101/084202",2016-10-30,"10.1186/s13059-017-1218-y","2017-05-08"
"10.1101/101188",2017-01-18,"10.15252/emmm.201707650","2017-04-29"
"10.1101/100552",2017-01-17,"10.1016/j.pbi.2017.04.008","2017-05-04"
"10.1101/031575",2015-11-13,"10.1093/molbev/msw286","2016-12-08"
"10.1101/098855",2017-01-06,"10.1371/journal.pone.0175795","2017-05-01"
"10.1101/087577",2016-11-14,"10.1016/j.jmb.2017.04.009","2017-04-24"
"10.1101/027219",2015-09-18,"10.1016/j.cmet.2017.04.014","2017-05-02"
"10.1101/031773",2015-11-14,"10.1021/acs.cgd.7b00130","2017-03-30"
"10.1101/121350",2017-03-28,"10.1016/j.dib.2017.04.024","2017-04-23"
"10.1101/065862",2016-07-26,"10.1016/j.jad.2017.04.069","2017-04-29"
"10.1101/079533",2016-10-07,"10.15252/embj.201696235","2017-04-25"
"10.1101/093708",2016-12-13,"10.15252/embj.201696235","2017-04-25"
"10.1101/083824",2016-10-27,"10.7554/elife.17086","2017-04-27"
"10.1101/083857",2016-10-27,"10.7554/elife.17086","2017-04-27"
"10.1101/097170",2016-12-28,"10.7554/elife.17086","2017-04-27"
"10.1101/066431",2016-07-28,"10.1371/journal.pone.0176197","2017-05-10"
"10.1101/058164",2016-06-10,"10.3389/fpls.2017.00647","2017-05-01"
"10.1101/093054",2016-12-10,"10.3389/fnmol.2017.00084","2017-03-27"
"10.1101/012401",2014-12-08,"10.1111/icad.12235","2017-05-11"
"10.1101/036574",2016-01-20,"10.1007/978-3-319-41279-5_1","2016-10-24"
"10.1101/069542",2016-08-14,"10.1002/pro.3144","2017-02-27"
"10.1101/047704",2016-04-08,"10.1086/691202","2017-03-23"
